Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
204.4290473,-0.043559418,0.332009583,9.803264008,9.808981241
204.4390993,-0.004490662,0.323776703,9.764045563,9.769413353
204.4491513,0.01167572,0.29488678,9.765093384,9.769551849
204.4592023,0.01287323,0.312999115,9.787247314,9.7922594
204.4692543,0.01871109,0.316441956,9.806856537,9.811978432
204.4793063,-0.016615448,0.31943573,9.804012451,9.809229093
204.4893573,-0.031734009,0.303718414,9.785750427,9.790513947
204.4994093,-0.025896149,0.276475067,9.783355408,9.787295444
204.5094613,-0.041912842,0.279768219,9.765392761,9.769489379
204.5195123,-0.042511597,0.299227753,9.779912567,9.784581458
204.5295643,-0.0490979,0.332758026,9.788444824,9.794222306
204.5396163,-0.030985565,0.315843201,9.786798248,9.791942452
204.5496673,0.000149689,0.303568726,9.777517548,9.782228958
204.5597193,-0.001945953,0.272134094,9.769733734,9.773523315
204.5697713,-0.000449066,0.284857635,9.807455292,9.811591276
204.5798223,-0.033829651,0.323327637,9.820029144,9.825408775
204.5898743,-0.009131012,0.322579193,9.828262024,9.833558619
204.5999253,0.00583786,0.306861877,9.772128754,9.776947308
204.6099773,0.016615448,0.281564484,9.749376068,9.753455201
204.6200293,-0.005239105,0.265547791,9.740843811,9.744464132
204.6300803,0.004790039,0.275726624,9.752818909,9.756716906
204.6401323,-0.026494904,0.293539581,9.783804474,9.788242817
204.6501843,-0.063018951,0.311502228,9.813293152,9.81843814
204.6602353,-0.097746735,0.29832962,9.788145447,9.793178558
204.6702873,-0.086819458,0.285606079,9.745933228,9.750503727
204.6803393,-0.091609497,0.268990631,9.758357391,9.762493905
204.6903903,-0.063318329,0.285905457,9.773176575,9.777562656
204.7004423,-0.048349457,0.301622772,9.767787781,9.772563231
204.7104943,-0.022303619,0.280067596,9.747879181,9.751927186
204.7205453,-0.009580078,0.270936584,9.75730957,9.761075169
204.7305973,-0.007634125,0.259111176,9.784852295,9.788285412
204.7406493,-0.042062531,0.25626709,9.827812958,9.831243543
204.7507003,-0.019609222,0.273331604,9.859546967,9.863354453
204.7607523,0.014669495,0.283510437,9.83574646,9.839842569
204.7708043,0.028440857,0.271685028,9.814490662,9.818291531
204.7808553,0.028740234,0.275576935,9.767189026,9.771118161
204.7909073,-0.002544708,0.300874329,9.785600739,9.790225414
204.8009593,-0.002544708,0.324375458,9.771829376,9.77721204
204.8110103,-0.002694397,0.303568726,9.729168091,9.733903275
204.8210623,-0.016914825,0.287252655,9.713151398,9.717412736
204.8311143,-0.037122803,0.272433472,9.7011763,9.705071855
204.8411653,-0.038320313,0.259410553,9.753567352,9.757091697
204.8512173,-0.038020935,0.252225494,9.799372101,9.802691307
204.8612693,-0.033530273,0.23396347,9.82751358,9.830355352
204.8713203,-0.024848328,0.21644989,9.822424164,9.824840174
204.8813723,-0.044158173,0.199834442,9.811945953,9.814080046
204.8914243,-0.052989807,0.195044403,9.80880249,9.810884595
204.9014753,-0.049546967,0.212258606,9.809550934,9.811972184
204.9115273,-0.046553192,0.201181641,9.850865021,9.853029124
204.9215793,-0.05029541,0.223634949,9.851912842,9.854579081
204.9316303,-0.028889923,0.240849152,9.836045837,9.839036572
204.9416823,-0.0199086,0.230969696,9.809251556,9.811990596
204.9517343,-0.011376343,0.238603821,9.784403229,9.787318721
204.9617848,-0.015717316,0.267643433,9.759854279,9.763536018
204.9718368,-0.017064514,0.27258316,9.721234589,9.725070422
204.9818888,-0.027842102,0.282462616,9.732161865,9.736299856
204.9919398,-0.033380585,0.293389893,9.739945679,9.744420646
205.0019918,-0.029338989,0.295335846,9.773625641,9.778130814
205.0120438,-0.03038681,0.288150787,9.822424164,9.826696835
205.0220948,0.004490662,0.260009308,9.840237122,9.843672669
205.0321468,0.012424164,0.265847168,9.803713074,9.807324768
205.0421988,-0.018112335,0.241447906,9.774523773,9.777522188
205.0522498,-0.037721558,0.246687012,9.753567352,9.756759375
205.0623018,-0.036973114,0.252375183,9.758956146,9.762288938
205.0723538,-0.052989807,0.252674561,9.775122528,9.778531219
205.0824048,-0.040715332,0.247435455,9.78425354,9.787466443
205.0924568,-0.020207977,0.238304443,9.786349182,9.78927105
205.1025078,-0.038020935,0.232017517,9.780661011,9.783486471
205.1125598,-0.054337006,0.252075806,9.778715057,9.782114439
205.1226118,-0.045355682,0.247136078,9.791588287,9.794811615
205.1326628,-0.017812958,0.225281525,9.798024902,9.800630646
205.1427148,0.011076965,0.226778412,9.790690155,9.793322463
205.1527668,0.012573853,0.224383392,9.774972839,9.777555933
205.1628178,-0.024399261,0.218695221,9.793833618,9.796305419
205.1728698,-0.021255798,0.226179657,9.806856537,9.809487458
205.1829218,-0.022153931,0.232915649,9.791438599,9.794233524
205.1929728,-0.015567627,0.238603821,9.800569611,9.803486055
205.2030248,-0.00583786,0.220042419,9.794432373,9.796905545
205.2130768,0.001496887,0.219144287,9.791887665,9.794339717
205.2231278,-0.009580078,0.232017517,9.780211945,9.782968342
205.2331798,-0.023950195,0.244441681,9.793085175,9.796164687
205.2432318,-0.014819183,0.249082031,9.789193268,9.792372864
205.2532828,-0.012723541,0.246088257,9.767039337,9.770147324
205.2633348,-0.027093658,0.235759735,9.752968597,9.755855328
205.2733868,-0.036823425,0.244142303,9.760602722,9.763725054
205.2834378,-0.0597258,0.249680786,9.779762878,9.783131892
205.2934898,-0.077987823,0.245639191,9.831255798,9.834633256
205.3035418,-0.027393036,0.250578918,9.843081207,9.846308335
205.3135928,0.029189301,0.225431213,9.829160156,9.831788272
205.3236448,-0.019459534,0.226179657,9.789193268,9.7918252
205.3336968,-0.070054321,0.226329346,9.732610931,9.735494241
205.3437478,-0.075443115,0.2468367,9.689799957,9.693236984
205.3537998,-0.068258057,0.258362732,9.679621124,9.683309123
205.3638518,-0.066461792,0.232017517,9.735455017,9.738446164
205.3739028,-0.001646576,0.228724365,9.800719299,9.803388003
205.3839548,0.04326004,0.247136078,9.844578094,9.847774649
205.3940068,0.052391052,0.230820007,9.854906616,9.857748582
205.4040578,0.010777588,0.208067322,9.839039612,9.841245279
205.4141098,-0.009430389,0.210761719,9.826465759,9.828730272
205.4241618,-0.007783813,0.208366699,9.795330505,9.797549539
205.4342128,-0.002095642,0.204325104,9.778116302,9.780251099
205.4442648,-0.020357666,0.203277283,9.801168365,9.803297273
205.4543168,-0.007783813,0.240849152,9.812844086,9.815802461
205.4643678,-0.000299377,0.256117401,9.794432373,9.797780449
205.4744198,0.002993774,0.256865845,9.7701828,9.773559279
205.4844718,-0.020956421,0.252375183,9.748627625,9.751916374
205.4945228,-0.019609222,0.25387207,9.72812027,9.731452077
205.5045748,-0.014819183,0.244291992,9.725874939,9.728953773
205.5146268,0.002095642,0.229772186,9.740245056,9.742955065
205.5246778,0.008382568,0.201930084,9.752220154,9.75431412
205.5347298,0.01287323,0.181871796,9.779313812,9.781013327
205.5447818,0.005538483,0.182470551,9.837393036,9.839086742
205.5548328,-0.018112335,0.192649384,9.868378601,9.87027548
205.5648848,-0.041613464,0.189954987,9.883646851,9.885559653
205.5749368,-0.016166382,0.176932068,9.859696655,9.8612973
205.5849878,-0.005987549,0.154329071,9.803713074,9.804929543
205.5950398,-0.024249573,0.173339539,9.791139221,9.792703502
205.6050918,-0.028590546,0.202528839,9.770781555,9.77292216
205.6151428,-0.035775604,0.212408295,9.751771088,9.754149708
205.6251948,-0.031434631,0.213156738,9.75147171,9.753851775
205.6352468,-0.025596771,0.229921875,9.745783539,9.748528917
205.6452978,-0.006586304,0.236807556,9.742789764,9.745669479
205.6553498,-0.002844086,0.246687012,9.752070465,9.755190461
205.6654018,-0.040865021,0.249830475,9.75147171,9.754757082
205.6754528,-0.049996033,0.269888763,9.77841568,9.782267261
205.6855048,-0.033380585,0.278271332,9.791737976,9.795748149
205.6955568,-0.023950195,0.255219269,9.817634125,9.820980109
205.7056078,0.008831635,0.232466583,9.823621674,9.826375807
205.7156598,0.013621674,0.234861603,9.811496887,9.814316924
205.7257118,-0.029788055,0.243992615,9.801318054,9.804399794
205.7357628,-0.027093658,0.242795105,9.774673462,9.777725953
205.7458148,-0.01751358,0.226479034,9.75147171,9.754117079
205.7558668,0.000299377,0.208067322,9.734257507,9.736480951
205.7659178,-0.001646576,0.205672302,9.752220154,9.754388845
205.7759698,0.000748444,0.226329346,9.761949921,9.764573303
205.7860218,-0.03278183,0.226179657,9.776769104,9.779439963
205.7960728,-0.020657043,0.233813782,9.767488403,9.770308353
205.8061248,-0.025447083,0.227377167,9.761800232,9.764481128
205.8161768,-0.027842102,0.227377167,9.775272217,9.777955945
205.8262278,-0.027243347,0.203876038,9.788295135,9.790456031
205.8362798,-0.006735992,0.206570435,9.805060272,9.80723833
205.8463318,0.007783813,0.214803314,9.810149689,9.812504164
205.8563828,0.016316071,0.218545532,9.797426147,9.799876911
205.8664348,0.028889923,0.200283508,9.782906342,9.784998958
205.8764868,0.023950195,0.19654129,9.757459259,9.759467879
205.8865378,0.01167572,0.187410278,9.76673996,9.768544844
205.8965898,-0.011825409,0.212557983,9.792636108,9.794949856
205.9066418,-0.018411713,0.235909424,9.842033386,9.844877522
205.9166928,0.003293152,0.231269073,9.825417938,9.8281399
205.9267448,0.013322296,0.208067322,9.787995758,9.790216058
205.9367968,0.000149689,0.184566193,9.791139221,9.792878635
205.9468478,-0.022153931,0.190404053,9.809251556,9.811124329
205.9568998,-0.006286926,0.224383392,9.811347198,9.813914677
205.966952,-0.04326004,0.232167206,9.787097626,9.789946526
205.977003,-0.083376617,0.231119385,9.751022644,9.754117614
205.987055,-0.075143738,0.215551758,9.741592255,9.744266458
205.997107,-0.056582336,0.212707672,9.743089142,9.745575003
206.007158,-0.035925293,0.217348022,9.786498871,9.788978033
206.01721,-0.023800507,0.220341797,9.792037354,9.794545038
206.027262,-0.026195526,0.214054871,9.787097626,9.789473205
206.037313,-0.00239502,0.232167206,9.78664856,9.789402299
206.047365,0.03278183,0.231269073,9.795180817,9.797965466
206.057417,0.011376343,0.197589111,9.814041595,9.816037047
206.067468,-0.021405487,0.198487244,9.813293152,9.815323625
206.07752,-0.041164398,0.22109024,9.821226654,9.823801117
206.087572,-0.039368134,0.206720123,9.841434631,9.843684202
206.097623,-0.013172607,0.204474792,9.817933502,9.82007137
206.107675,0.013471985,0.220641174,9.761351166,9.763853778
206.117727,0.003442841,0.231867828,9.712702332,9.715470196
206.127778,-0.010328522,0.217946777,9.706265717,9.708717816
206.13783,-0.026794281,0.24099884,9.705666962,9.708695564
206.147882,-0.015118561,0.23635849,9.708960114,9.711848454
206.157933,-0.000149689,0.226928101,9.730964355,9.733610002
206.167985,0.010178833,0.201031952,9.77602066,9.778092728
206.178037,0.022303619,0.205223236,9.811347198,9.813518629
206.188088,-0.002844086,0.206570435,9.839488678,9.841657222
206.19814,-0.00464035,0.19190094,9.861343231,9.863211334
206.208192,0.005388794,0.167950745,9.837842102,9.839277093
206.218243,-0.006735992,0.160166931,9.80760498,9.808915041
206.228295,-0.017812958,0.16375946,9.791588287,9.79297379
206.238347,-0.034428406,0.170944519,9.804461517,9.806012084
206.248398,-0.02110611,0.185464325,9.797875214,9.799653116
206.25845,-0.038320313,0.190404053,9.79952179,9.801446294
206.268502,-0.027393036,0.194745026,9.781110077,9.783086954
206.278553,-0.009879456,0.194146271,9.762698364,9.76463362
206.288605,0.00239502,0.203127594,9.760752411,9.762866084
206.298657,0.009729767,0.215851135,9.782756653,9.785142519
206.308708,-0.002095642,0.217797089,9.804311829,9.806730872
206.31876,0.004790039,0.20477417,9.795480194,9.79762153
206.328812,-0.021854553,0.209115143,9.787097626,9.789355786
206.338863,-0.026195526,0.195643158,9.768685913,9.770679962
206.348915,-0.044906616,0.210013275,9.79248642,9.794841115
206.358967,-0.019758911,0.210462341,9.793683929,9.795964971
206.369018,-0.014968872,0.19654129,9.799072723,9.801054983
206.37907,-0.020956421,0.202977905,9.778864746,9.780993555
206.389122,-0.033530273,0.218545532,9.767787781,9.770289891
206.399173,-0.047750702,0.228424988,9.767787781,9.770575021
206.409225,-0.04326004,0.234861603,9.77841568,9.781331434
206.419277,-0.024998016,0.22468277,9.780511322,9.783123682
206.429328,0.009729767,0.219743042,9.781409454,9.783882286
206.43938,0.002544708,0.205073547,9.764195251,9.766348885
206.449432,-0.030536499,0.196840668,9.776619415,9.778648471
206.459483,-0.038320313,0.225431213,9.79128891,9.793958658
206.469535,-0.043858795,0.214054871,9.787846069,9.790284662
206.479587,-0.031434631,0.199984131,9.779313812,9.781408918
206.489638,-0.015118561,0.185614014,9.787846069,9.789617552
206.49969,-0.021854553,0.194745026,9.774374084,9.776338373
206.509742,-0.012124786,0.194894714,9.780062256,9.782011485
206.519793,0.000748444,0.186961212,9.783355408,9.7851417
206.529845,-0.009280701,0.199834442,9.780062256,9.782108038
206.539897,-0.008083191,0.201481018,9.776769104,9.778848299
206.549948,0.011076965,0.196241913,9.788295135,9.790268395
206.56,0.002694397,0.192499695,9.794432373,9.796324255
206.570052,0.010777588,0.21061203,9.822274475,9.824538129
206.580103,0.011226654,0.213156738,9.834399261,9.836715441
206.590155,0.007933502,0.192649384,9.815987549,9.817881049
206.600207,0.023201752,0.184266815,9.782457275,9.784220098
206.610258,0.017064514,0.191302185,9.754315796,9.756206454
206.62031,0.015118561,0.188009033,9.744586029,9.74641128
206.630362,-0.01287323,0.201780396,9.756112061,9.758206986
206.640413,-0.041912842,0.215851135,9.775870972,9.778343503
206.650465,-0.056432648,0.223185883,9.782606964,9.785315304
206.660517,-0.032332764,0.210462341,9.791139221,9.793454296
206.670568,-0.01871109,0.210462341,9.809251556,9.811526925
206.68062,0.010029144,0.205672302,9.820178833,9.822337501
206.690672,0.024998016,0.19893631,9.815538483,9.817586071
206.700723,0.011226654,0.178129578,9.799671478,9.801296714
206.710775,0.007484436,0.171543274,9.809251556,9.810754263
206.720827,-0.016914825,0.17199234,9.81,9.811522179
206.730878,-0.053887939,0.159418488,9.806407471,9.807851225
206.74093,-0.08427475,0.191601563,9.828860779,9.83108934
206.750982,-0.058677979,0.195343781,9.83454895,9.836663832
206.761033,-0.021704865,0.201630707,9.806257782,9.808354486
206.771085,-0.015717316,0.200882263,9.769883423,9.771961053
206.781137,-0.038919067,0.211510162,9.772428131,9.77479426
206.791188,-0.059576111,0.227975922,9.739945679,9.7427955
206.80124,-0.054636383,0.213456116,9.739047546,9.741539702
206.811292,-0.022752686,0.209115143,9.751771088,9.75403948
206.821343,-0.011226654,0.193547516,9.767338715,9.769262625
206.831395,-0.030087433,0.184266815,9.78889389,9.790674293
206.841447,-0.047451324,0.181422729,9.792336731,9.794132146
206.851498,-0.03278183,0.177979889,9.794582062,9.796253838
206.86155,-0.028590546,0.173638916,9.793234863,9.794815822
206.871602,-0.024848328,0.166603546,9.809251556,9.810697747
206.881653,-0.035027161,0.169747009,9.823172607,9.824701574
206.891705,-0.034877472,0.173339539,9.817334747,9.818926855
206.901757,-0.029638367,0.179776154,9.802365875,9.804059091
206.911808,-0.029189301,0.201331329,9.79952179,9.801633212
206.92186,-0.018561401,0.208965454,9.800719299,9.802964341
206.931912,-0.000299377,0.216150513,9.778116302,9.780505077
206.941963,0.016016693,0.193846893,9.760153656,9.762091607
206.952015,0.002694397,0.199834442,9.756112061,9.758158822
206.9620667,0.010029144,0.214803314,9.762398987,9.764767024
206.9721177,0.000598755,0.232316895,9.79712677,9.799880838
206.9821697,-0.003742218,0.230670319,9.774972839,9.777694862
206.9922217,-0.022004242,0.213306427,9.771230621,9.773583359
207.0022727,-0.05493576,0.217048645,9.76554245,9.768108691
207.0123247,-0.054636383,0.211659851,9.765692139,9.768138409
207.0223767,-0.03038681,0.205672302,9.771829376,9.774040813
207.0324277,-0.032183075,0.234861603,9.772278442,9.775153282
207.0424797,-0.017064514,0.252674561,9.734257507,9.737551276
207.0525317,-0.008532257,0.227975922,9.723030853,9.725706905
207.0625827,-0.010627899,0.213605804,9.717342682,9.719695941
207.0726347,0.00239502,0.237705688,9.73515564,9.738057561
207.0826867,0.004191284,0.23875351,9.745933228,9.748858153
207.0927377,-0.009131012,0.242046661,9.783954163,9.786951978
207.1027897,-0.019459534,0.232915649,9.810748444,9.813532157
207.1128417,-0.014519806,0.223185883,9.83110611,9.833649887
207.1228927,-0.008083191,0.194146271,9.832752686,9.834672516
207.1329447,-0.0199086,0.179925842,9.800419922,9.802091629
207.1429967,-0.034727783,0.169597321,9.82167572,9.823201272
207.1530477,-0.02574646,0.182769928,9.812544708,9.814280482
207.1630997,-0.063767395,0.186512146,9.817334747,9.819313347
207.1731517,-0.074994049,0.187110901,9.80296463,9.805036978
207.1832027,-0.065713348,0.182769928,9.789941711,9.791868147
207.1932547,-0.050445099,0.173788605,9.784852295,9.786525513
207.2033067,-0.078586578,0.185614014,9.787247314,9.789322674
207.2133577,-0.076790314,0.202079773,9.815388794,9.817769103
207.2234097,-0.074395294,0.209264832,9.788295135,9.790814475
207.2334617,-0.060474243,0.200433197,9.767937469,9.770180807
207.2435127,-0.068258057,0.192799072,9.74802887,9.750174229
207.2535647,-0.061222687,0.197439423,9.751621399,9.753812098
207.2636167,-0.060623932,0.204175415,9.755363617,9.757688361
207.2736677,-0.057031403,0.216749268,9.775272217,9.777841262
207.2837197,-0.030985565,0.210761719,9.781409454,9.783728917
207.2937717,-0.032931519,0.206271057,9.765991516,9.768225147
207.3038227,-0.030237122,0.203726349,9.785151672,9.787318936
207.3138747,-0.032332764,0.198636932,9.79248642,9.794554217
207.3239267,-0.050594788,0.230969696,9.797875214,9.800727806
207.3339777,-0.070802765,0.232316895,9.792785797,9.795796948
207.3440297,-0.099393311,0.234113159,9.777517548,9.780824985
207.3540817,-0.075742493,0.211659851,9.748178558,9.75077033
207.3641327,-0.082927551,0.201780396,9.741442566,9.743885035
207.3741847,-0.10178833,0.207468567,9.751621399,9.75435923
207.3842367,-0.094154205,0.213156738,9.774224396,9.777001757
207.3942877,-0.069605255,0.227077789,9.775721283,9.778606026
207.4043397,-0.037571869,0.213156738,9.770781555,9.773178584
207.4143917,-0.02694397,0.194146271,9.780211945,9.782175854
207.4244427,-0.007634125,0.19190094,9.787846069,9.789730074
207.4344947,0.0199086,0.218096466,9.812694397,9.815137989
207.4445467,0.052840118,0.203277283,9.80176712,9.804017157
207.4545977,0.052840118,0.195493469,9.792187042,9.794280823
207.4646497,0.029488678,0.211210785,9.771979065,9.774305828
207.4747017,0.039218445,0.230820007,9.771080933,9.77388554
207.4847527,-0.001496887,0.221539307,9.775721283,9.778231359
207.4948047,-0.038769379,0.208815765,9.76554245,9.767851679
207.5048567,-0.053289185,0.205223236,9.761650543,9.763952972
207.5149077,-0.05149292,0.189056854,9.733658752,9.735630782
207.5249597,-0.066761169,0.161065063,9.7409935,9.74255374
207.5350117,-0.07604187,0.162561951,9.794881439,9.796525464
207.5450627,-0.067958679,0.146844635,9.822723541,9.824056163
207.5551147,-0.061821442,0.133672028,9.832602997,9.833705903
207.5651667,-0.062869263,0.123343506,9.829459534,9.83043442
207.5752177,-0.061671753,0.134420471,9.833950195,9.835062212
207.5852697,-0.074395294,0.130678253,9.830357666,9.831507682
207.5953217,-0.062719574,0.13576767,9.816735992,9.817875134
207.6053727,-0.071251831,0.146994324,9.806557159,9.807917591
207.6154247,-0.059875488,0.17318985,9.803563385,9.805275868
207.6254767,-0.057929535,0.179626465,9.789792023,9.791611172
207.6355277,-0.05613327,0.175734558,9.771080933,9.772822324
207.6455797,-0.046104126,0.192350006,9.763895874,9.765899178
207.6556317,-0.043858795,0.201930084,9.754914551,9.757102913
207.6656827,-0.040715332,0.191152496,9.748777313,9.750736183
207.6757347,-0.041014709,0.193547516,9.754166107,9.756172369
207.6857867,-0.040865021,0.199984131,9.771679688,9.77381131
207.6958377,-0.024099884,0.198187866,9.797875214,9.799909078
207.7058897,-0.040865021,0.188308411,9.770931244,9.772831083
207.7159417,-0.03397934,0.195643158,9.77602066,9.778037165
207.7259927,-0.028740234,0.191751251,9.769733734,9.771657576
207.7360447,-0.019309845,0.193846893,9.784702606,9.786641639
207.7460967,-0.008681946,0.19893631,9.775272217,9.777300136
207.7561477,-0.022004242,0.184566193,9.759405212,9.761175081
207.7661997,-0.038020935,0.168100433,9.739197235,9.740722054
207.7762517,-0.061671753,0.184416504,9.742041321,9.743981832
207.7863027,-0.069904633,0.179327087,9.755662994,9.757561443
207.7963547,-0.128582611,0.122744751,9.763297119,9.764915279
207.8064067,-0.166902924,0.099542999,9.766590271,9.768523477
207.8164577,-0.025297394,0.084125061,9.879156189,9.87954675
207.8265097,0.263152771,0.216150513,9.879605255,9.885472696
207.8365617,0.380808105,0.236059113,9.855205994,9.865385137
207.8466127,0.665366364,0.082628174,9.850565643,9.873357246
207.8566647,0.874780884,-0.027393036,10.65214874,10.68804308
207.8667167,0.815055084,0.284857635,11.16258728,11.19592843
207.8767677,0.177530823,0.557141418,10.82533859,10.84111984
207.8868197,-0.729882202,0.520767059,10.22089554,10.26014776
207.8968717,-1.264720001,0.547711029,9.6520784,9.749980589
207.9069227,-1.628912659,0.573158112,9.174272003,9.335370023
207.9169747,-2.131417694,0.505349121,9.047635345,9.30902919
207.9270267,-2.241289215,0.295934601,9.436826019,9.703846657
207.9370777,-1.734293518,0.075592804,10.40396484,10.54779469
207.9471297,-1.861828308,-0.043559418,13.34953949,13.47881696
207.9571817,-2.175426178,0.420325928,16.25873978,16.40901496
207.967233,-2.59874588,0.864901428,18.60466141,18.80518441
207.977285,-3.716770935,0.143102417,21.38722504,21.70825325
207.987337,-4.960534515,-0.860710144,23.32090393,23.85817019
207.997388,-5.322481842,-0.873733063,24.27861237,24.87052956
208.00744,-3.730691986,0.336649933,24.68801102,24.97056835
208.017492,-2.836152191,0.181273041,25.21895691,25.37858165
208.027543,-3.468587036,-1.222058716,25.48390594,25.74789284
208.037595,-3.870501251,-2.353855133,25.46399734,25.8638082
208.047647,-2.909349976,-2.687511292,25.07151352,25.38243141
208.057698,-0.961600342,-2.468965759,24.63157837,24.77367797
208.06775,-1.167272644,-4.238286438,23.50367386,23.91125848
208.077802,-1.012045441,-4.852608948,21.72686874,22.28517164
208.087853,-0.840801544,-4.106260986,21.24846359,21.65792076
208.097905,-0.469872894,-3.688180389,18.6844455,19.05077318
208.107957,1.423539734,-1.690285034,16.02567444,16.17732271
208.118008,1.963167572,-0.392633514,13.78707962,13.93168161
208.12806,1.139131165,0.10642868,10.44063858,10.50313671
208.138112,-0.099992065,1.065334625,6.717580719,6.802266313
208.148163,-0.756227417,1.461860046,3.153641968,3.557298464
208.158215,-0.568218384,2.263143768,0.668958893,2.427384981
208.168267,-0.95366684,2.086511078,-1.918410645,2.99053646
208.178318,-0.0398172,3.833977203,-1.251248016,4.033185863
208.18837,-0.546214142,4.139042816,0.107027435,4.176299821
208.198422,-0.660127258,3.175496521,0.419128418,3.270353923
208.208473,-0.000598755,2.885699158,0.980161743,3.047618255
208.218525,0.070353699,2.495610352,1.343007202,2.834905468
208.228577,-0.134420471,2.210153961,1.613345032,2.739659027
208.238628,-0.152233429,2.162253571,1.976340179,2.933331898
208.24868,-0.058378601,1.7902771,1.790426788,2.532612927
208.258732,-0.14624588,1.21801712,1.167422333,1.693466405
208.268783,-0.509390717,0.874631195,0.661773834,1.209298655
208.278835,-0.905766449,0.630488892,0.520617371,1.220234219
208.288887,-1.126557312,0.307610321,0.477507019,1.261653059
208.298938,-1.43222168,-0.005388794,0.415685577,1.491335803
208.30899,-1.747017059,-0.129331055,0.333207092,1.783205567
208.319042,-1.863474884,-0.376616821,0.010627899,1.901181692
208.329093,-1.787133636,-0.630039825,-0.103434906,1.897760679
208.339145,-1.51170639,-0.694256287,0.085023193,1.665676123
208.349197,-1.179996185,-0.628842316,0.333356781,1.378027721
208.359248,-0.881666565,-0.57914566,0.620310059,1.223736163
208.3693,-0.699794769,-0.557141418,0.946332092,1.302176527
208.379352,-0.601898346,-0.487985229,1.063688049,1.315995239
208.389403,-0.572110291,-0.375718689,1.175655212,1.360382261
208.399455,-0.761616211,-0.453407135,1.228944397,1.515236488
208.409507,-0.912951508,-0.490679626,1.141675873,1.541969763
208.419558,-0.789308624,-0.484841766,0.988843689,1.354950731
208.42961,-0.512833557,-0.530646515,0.558937683,0.925740414
208.439662,-0.406255188,-0.361797638,0.32183075,0.632072654
208.449713,-0.169747009,-0.052241364,0.411643982,0.448323516
208.459765,0.261356506,0.173040161,0.33934433,0.46195746
208.469817,0.352367249,0.410446472,0.419128418,0.684322742
208.479868,0.314496002,0.618513794,0.378413086,0.790356573
208.48992,0.248782654,0.763861542,0.22348526,0.833860255
208.499972,0.12753479,0.867146759,-0.020507355,0.876714991
208.510023,0.00583786,0.910855865,-0.406554565,0.997486392
208.520075,-0.013621674,0.881217499,-0.926124115,1.27845051
208.530127,0.039218445,0.75353302,-1.548380127,1.722449162
208.540178,0.116457825,0.558787994,-2.247875519,2.3192134
208.55023,0.257165222,0.412392426,-3.007845154,3.046856402
208.560282,0.541124725,0.102237396,-3.663332062,3.704493251
208.570333,0.675245819,-0.159717865,-4.121379547,4.179382261
208.580385,0.626147919,-0.011975098,-4.323010254,4.368137163
208.590437,0.911155243,0.195493469,-3.905977478,4.015604765
208.600488,1.612746277,0.420475616,-2.608775024,3.095715979
208.61054,2.326013031,0.235011292,-1.055155792,2.564940676
208.620592,2.161804504,-0.844094696,0.521365814,2.37859557
208.630643,0.546363831,-2.782713318,3.047063599,4.162523684
208.640695,-1.375190277,-4.860392761,8.404123535,9.805297471
208.650747,-2.245929565,-6.425687714,17.89543625,19.14628687
208.660798,-2.486629028,-7.424560547,29.0610173,30.09734457
208.67085,-1.591490479,-7.935148773,37.92543365,38.77934948
208.680902,-0.35925293,-6.874903564,43.39236511,43.93507382
208.690953,-1.185983734,-4.890779572,44.06042587,44.34689854
208.701005,-4.113595734,-3.469784546,38.99630676,39.36588645
208.711056,-6.278244324,-1.551972656,31.44690582,32.10502853
208.721108,-7.507039032,1.646725616,23.3917067,24.62192686
208.73116,-10.56877213,6.758595428,16.26412857,20.54019071
208.741211,-14.60423035,10.81051941,15.19415359,23.68571674
208.751263,-13.49518661,13.04327637,23.80185379,30.31130753
208.761315,-4.245321808,12.88400757,32.96190536,35.64418064
208.771366,6.275998993,11.42454254,37.02041565,39.24817844
208.781418,8.012537842,8.322543182,30.14700897,32.28478957
208.79147,4.014352112,3.630699921,19.48363358,20.22149802
208.801521,1.895208893,1.800904999,13.55131989,13.80120814
208.811573,2.301015015,2.030976563,11.25090363,11.66200533
208.821625,3.236719208,2.032772827,9.424252167,10.16981049
208.831676,3.622317352,1.387464752,6.866970062,7.88679398
208.841728,3.563339996,0.594114532,4.055217133,5.430943749
208.85178,3.050656128,-0.062120819,1.848805389,3.567694378
208.861831,2.175725555,-0.280965729,0.424217834,2.234431517
208.871883,1.012644196,-0.177680511,-0.317190399,1.075931401
208.881935,-0.080382843,-0.145497437,-0.646056519,0.667098142
208.891986,-1.070124664,-0.263751526,-0.712368622,1.312326452
208.902038,-1.893861694,-0.393980713,-0.436941376,1.98314162
208.91209,-2.325563965,-0.556842041,0.274379425,2.406990835
208.922141,-2.352058868,-0.728684692,1.410367126,2.837657085
208.932193,-2.11899353,-0.797391815,2.651136932,3.486329635
208.942245,-1.788031769,-0.823587341,3.924838257,4.39086655
208.952296,-1.504970398,-0.498912506,5.792354736,6.005432789
208.962348,-1.434167633,0.455353088,9.924362183,10.03778601
208.9724,-1.210382996,1.02611618,15.01587433,15.09948421
208.982451,-0.862506409,1.143472137,17.98420166,18.04114617
208.992503,-0.749042358,1.004111938,19.54395813,19.58406507
209.002555,0.192948761,1.115630035,20.13058823,20.16240169
209.012606,1.577569427,1.106798401,19.55413696,19.64886766
