Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
190.5612797,-10.99343903,-2.998115387,3.35931427,11.87978913
190.5713307,-10.84075653,-3.102897491,3.562591553,11.82548238
190.5813827,-10.69870193,-3.137325897,3.700903931,11.74741362
190.5914347,-10.47925827,-3.159779205,3.822750549,11.59363965
190.6014867,-10.25667114,-3.127147064,3.908372498,11.4128755
190.6115387,-10.07734406,-3.072810059,3.839216309,11.21314437
190.6215897,-9.857750702,-3.020568695,3.735482025,10.96598879
190.6316417,-9.60986618,-3.013233948,3.647465057,10.71135417
190.6416937,-9.289682007,-2.9966185,3.501518555,10.37007938
190.6517457,-8.949140167,-2.981499939,3.255430298,9.978691199
190.6617977,-8.635093231,-3.012635193,3.020568695,9.631440243
190.6718487,-8.373736725,-3.075205078,2.859803009,9.367754601
190.6819007,-8.213120728,-3.144361267,2.769989777,9.220368931
190.6919527,-8.089028778,-3.239563293,2.659519501,9.110444604
190.7020047,-7.966733093,-3.301085358,2.581531677,9.001683538
190.7120567,-7.885751495,-3.386856995,2.545307007,8.95178556
190.7221077,-7.86299881,-3.46349762,2.558329926,8.964798829
190.7321597,-7.846533051,-3.52427124,2.547103271,8.970858586
190.7422117,-7.826923828,-3.574716339,2.550396423,8.974622857
190.7522637,-7.845634918,-3.619323578,2.564467163,9.012767736
190.7623157,-7.998018036,-3.713477783,2.588716736,9.190193909
190.7723667,-8.159981232,-3.809278564,2.610571289,9.376085502
190.7824187,-8.293353882,-3.877835999,2.627635803,9.52479924
190.7924707,-8.527467041,-3.957021332,2.70412674,9.782025014
190.8025227,-8.890462189,-4.072730713,2.847678223,10.18512271
190.8125737,-9.350605316,-4.242627411,2.995720367,10.69616977
190.8226257,-9.846973114,-4.425996094,3.163820801,11.24998147
190.8326777,-10.26131149,-4.600233765,3.269501038,11.71094792
190.8427297,-10.57715469,-4.712350616,3.317551117,12.04527273
190.8527817,-10.87458618,-4.846771088,3.42951828,12.38989145
190.8628327,-11.14567245,-4.958438873,3.56169342,12.7081781
190.8728847,-11.32499954,-5.063220978,3.617078247,12.92188362
190.8829367,-11.3799353,-5.126239929,3.685635681,13.01403756
190.8929887,-11.23069565,-5.118456116,3.747906189,12.89860142
190.9030407,-10.97876953,-5.039270782,3.793112183,12.66156904
190.9130917,-10.71576645,-4.944966888,3.84026413,12.41080081
190.9231437,-10.53539154,-4.897365875,3.869154053,12.24536731
190.9331957,-10.41683807,-4.830305328,3.859573975,12.11357405
190.9432477,-10.25771896,-4.697980499,3.852688293,11.92203951
190.9532997,-10.00294876,-4.535568237,3.83203125,11.63249013
190.9633507,-9.611512756,-4.32585434,3.70913681,11.1737142
190.9734027,-9.094637604,-4.070036316,3.535048828,10.57233177
190.9834547,-8.525670776,-3.688030701,3.228636017,9.834262716
190.9935067,-8.196056213,-3.386856995,2.847229156,9.314121087
191.0035587,-8.234975281,-3.275189209,2.571352844,9.22786745
191.0136097,-8.331973572,-3.179388428,2.267933807,9.201837758
191.0236617,-8.183482361,-3.016078033,1.829046478,8.911314228
191.0337137,-7.879763947,-2.957250366,1.327140198,8.520405547
191.0437657,-7.708370361,-3.019820251,0.826431427,8.319932505
191.0538177,-7.613916779,-3.051853638,0.292342072,8.207984114
191.0638687,-7.574249268,-3.032244415,-0.08307724,8.159084507
191.0739207,-7.493417358,-3.278781738,-0.3264711,8.185859562
191.0839727,-7.445516968,-3.569028168,-0.509540405,8.272443194
191.0940247,-7.601941681,-3.728596344,-0.663719788,8.493083773
191.1040767,-7.953710175,-3.775448914,-0.741108856,8.835426553
191.1141277,-8.143365784,-3.845203857,-0.687370605,9.031748299
191.1241797,-8.092621307,-3.790866852,-0.541873169,8.952922296
191.1342317,-8.010891266,-3.580853577,-0.327967987,8.780914201
191.1442837,-7.958799591,-3.339555359,-0.091160431,8.63153701
191.1543357,-7.772287445,-3.033142548,0.086520081,8.343613819
191.1643867,-7.536976776,-2.70876709,0.162561951,8.010609494
191.1744387,-7.36917572,-2.474653931,0.151934052,7.775072143
191.1844907,-7.210505676,-2.290836182,0.021255798,7.565697214
191.1945427,-7.030729523,-2.128274231,-0.149089966,7.347308122
191.2045947,-6.894063721,-2.011666718,-0.296383667,7.187681187
191.2146457,-6.790628815,-1.966311035,-0.405506744,7.081204312
191.2246977,-6.6846492,-1.979333954,-0.559237061,6.993929076
191.2347497,-6.489754486,-2.008074188,-0.701890411,6.829489394
191.2448017,-6.248755646,-2.044747925,-0.79918808,6.623189774
191.2548537,-6.079607391,-2.106868744,-0.822389832,6.486666861
191.2649047,-5.920937347,-2.238744507,-0.80382843,6.380878951
191.2749567,-5.827980652,-2.366428986,-0.670306091,6.325713784
191.2850087,-5.827980652,-2.494412842,-0.376167755,6.350508333
191.2950607,-6.005661163,-2.662812653,0.002844086,6.569516369
191.3051127,-6.36296814,-2.878813477,0.433648224,6.997355312
191.3151637,-6.734645233,-3.104693756,0.826730804,7.461772816
191.3252157,-7.13865509,-3.328478394,1.213676147,7.969452598
191.3352677,-7.577991486,-3.563339996,1.617686005,8.528789767
191.3453197,-8.024063873,-3.828887787,1.969454498,9.10630187
191.3553717,-8.487051086,-4.066144409,2.267335052,9.680102001
191.3654227,-9.004824371,-4.268373871,2.514321442,10.27753325
191.3754747,-9.519005127,-4.450095978,2.682272186,10.84478662
191.3855267,-9.933792572,-4.514312439,2.876717834,11.28427034
191.3955787,-10.23661285,-4.497547302,3.036735077,11.58610954
191.4056307,-10.52386551,-4.435127106,3.15109726,11.84700433
191.4156817,-10.92682755,-4.36327652,3.274889832,12.21305226
191.4257337,-11.41601028,-4.30474823,3.36515213,12.65623945
191.4357857,-11.9984491,-4.288282471,3.438948669,13.19767083
191.4458377,-12.67144958,-4.33513504,3.481909332,13.83772825
191.4558897,-13.29610062,-4.437821503,3.477119293,14.44198428
191.4659407,-13.87240219,-4.496349792,3.455713806,14.98674954
191.4759927,-14.35904022,-4.576433258,3.490740967,15.46968164
191.4860447,-14.65078354,-4.583468628,3.513194275,15.74789437
191.4960967,-14.88414825,-4.541555786,3.491190033,15.94841704
191.5061487,-15.20463181,-4.585713959,3.52307373,16.2671955
191.5161997,-15.46703613,-4.663701782,3.610042877,16.55329969
191.5262517,-15.45865356,-4.560715942,3.588038635,16.51193875
191.5363037,-15.26420792,-4.36791687,3.501967621,16.25849065
191.5463554,-14.90555374,-4.144132233,3.364703064,15.83258005
191.5564064,-14.44750626,-3.85538269,3.210823059,15.29391374
191.5664584,-13.86880966,-3.487447815,2.929258575,14.59749052
191.5765104,-13.16467392,-3.060385895,2.531984711,13.75083808
191.5865624,-12.41323654,-2.597248993,2.128573608,12.85943115
191.5966144,-11.65446442,-2.104324036,1.729204102,11.96849478
191.6066664,-10.92158844,-1.633702698,1.360221405,11.12655746
191.6167174,-10.35396881,-1.230590973,1.052910461,10.47986855
191.6267694,-10.0515976,-0.974922638,0.83421524,10.13316355
191.6368214,-9.909542999,-0.853076019,0.651595001,9.967515096
191.6468734,-9.834249573,-0.869092712,0.620759125,9.892074034
191.6569244,-9.873617706,-1.021775208,0.639021149,9.946893948
191.6669764,-9.944719849,-1.247056732,0.668958893,10.04490465
191.6770284,-9.914632416,-1.484163666,0.788410492,10.05605633
191.6870804,-9.832303619,-1.752705231,0.90920929,10.02860068
191.6971324,-9.762099609,-2.018552399,1.09167984,10.02820559
191.7071834,-9.623038788,-2.252066803,1.378782806,9.978763572
191.7172354,-9.617200928,-2.466121674,1.817969513,10.09342969
191.7272874,-9.680968323,-2.623743896,2.269131317,10.28368303
191.7373394,-9.696985016,-2.747686157,2.629581757,10.41614122
191.7473914,-9.751022644,-2.827919312,2.955753479,10.5743108
191.7574424,-9.850116577,-2.914439392,3.170556793,10.7504039
191.7674944,-9.880054321,-2.966381378,3.300037537,10.83074973
191.7775464,-9.790241089,-2.982398071,3.349135437,10.76848304
191.7875984,-9.673932953,-2.992277527,3.387156372,10.67761827
191.7976504,-9.514364777,-3.007695465,3.381617889,10.53587721
191.8077024,-9.379794617,-2.994672546,3.340154114,10.39736698
191.8177534,-9.30105835,-3.046315155,3.226091309,10.30521167
191.8278054,-9.246721344,-3.09720932,3.106639709,10.23453817
191.8378574,-9.121132507,-3.146905975,2.964734802,10.09394511
191.8479094,-8.964857483,-3.219954071,2.805016937,9.929999694
191.8579614,-8.823850708,-3.312611389,2.678230591,9.798298558
191.8680124,-8.658444672,-3.374283142,2.587668915,9.646267738
191.8780644,-8.538993073,-3.393443298,2.548600159,9.535471823
191.8881164,-8.419242096,-3.431314545,2.505340118,9.430497658
191.8981684,-8.365803223,-3.474424896,2.474653931,9.390538004
191.9082204,-8.348289642,-3.53953949,2.514620819,9.409867035
191.9182714,-8.354127502,-3.57815918,2.545456696,9.437903328
191.9283234,-8.401129761,-3.606300659,2.576292572,9.498508784
191.9383754,-8.484506378,-3.668870544,2.673739929,9.622699453
191.9484274,-8.631949768,-3.803590393,2.773582306,9.832121617
191.9584794,-8.796008606,-3.917353821,2.834505615,10.0374225
191.9685304,-8.97219223,-4.052073669,2.859353943,10.25160667
191.9785824,-9.212742004,-4.205055542,2.901566162,10.53452389
191.9886344,-9.413624268,-4.354744263,2.985092468,10.79309485
191.9986864,-9.577832794,-4.477489014,3.022514648,10.99628954
192.0087384,-9.817185059,-4.586911469,3.043620758,11.25524352
192.0187894,-9.996661835,-4.647385712,3.127296753,11.45911981
192.0288414,-10.05533981,-4.634063416,3.272943878,11.54541312
192.0388934,-10.18811371,-4.634961548,3.379671936,11.69199349
192.0489454,-10.43120819,-4.697830811,3.439697113,11.94618077
192.0589974,-10.68433182,-4.77746521,3.501967621,12.21650103
192.0690484,-10.83042801,-4.857398987,3.498674469,12.37470076
192.0791004,-10.82728455,-4.926255798,3.460952911,12.38855447
192.0891524,-10.73313034,-4.960534515,3.391647034,12.30082352
192.0992044,-10.61936691,-5.003944244,3.305126953,12.19566627
192.1092564,-10.24469604,-4.95993576,3.201841736,11.823982
192.1193074,-9.815089417,-4.900659027,3.078198853,11.39419797
192.1293594,-9.669292603,-4.879702606,3.032094727,11.2472359
192.1394114,-9.73979599,-4.929698639,3.001408539,11.32139602
192.1494634,-9.737251282,-4.910987549,2.768343201,11.25147036
192.1595154,-9.552385712,-4.744533691,2.543361053,10.96482367
192.1695664,-9.295370178,-4.501139832,2.42211319,10.60805349
192.1796184,-9.159003754,-4.254153442,2.291285248,10.35544105
192.1896704,-9.052126007,-4.014352112,2.096689911,10.1218633
192.1997224,-8.886570282,-3.775748291,1.863025818,9.833527939
192.2097744,-8.647068329,-3.445834351,1.643731842,9.45237639
192.2198254,-8.306526489,-3.132535858,1.362317047,8.981484897
192.2298774,-7.953560486,-2.923570404,1.063987427,8.540401487
192.2399294,-7.800129547,-2.805615692,0.783321075,8.326289226
192.2499814,-7.720794525,-2.716850281,0.506396942,8.200511046
192.2600334,-7.618706818,-2.710413666,0.26090744,8.090680349
192.2700844,-7.57859024,-2.742896118,0.062719574,8.059928219
192.2801364,-7.613018646,-2.810106354,-0.051043854,8.115254531
192.2901884,-7.707023163,-2.929258575,-0.112565918,8.245691779
192.3002404,-7.78336441,-3.044668579,-0.106578369,8.358356731
192.3102924,-7.77408371,-3.148552551,-0.026644592,8.387518741
192.3203434,-7.795638885,-3.199297028,0.121996307,8.427477096
192.3303954,-7.821385345,-3.184477844,0.339643707,8.451646331
192.3404474,-7.779173126,-3.074306946,0.559237061,8.383295522
192.3504994,-7.631729736,-2.880010986,0.749641113,8.19144211
192.3605514,-7.478747864,-2.655028839,0.871936798,7.9838037
192.3706024,-7.362739105,-2.459235992,0.920735321,7.817002132
192.3806544,-7.219936066,-2.289039917,0.854423218,7.622153211
192.3907064,-7.024891663,-2.14354248,0.730630646,7.380900919
192.4007584,-6.858587494,-2.050136719,0.648601227,7.187765058
192.4108104,-6.656807098,-1.982327728,0.552501068,6.967636715
192.4208624,-6.465055847,-1.967209167,0.500259705,6.776217144
192.4309134,-6.337521057,-2.016756134,0.480351105,6.667999373
192.4409654,-6.233487396,-2.086062012,0.47032196,6.590085173
192.4510174,-6.174959106,-2.173480225,0.481548615,6.563994616
192.4610694,-6.158343658,-2.248324585,0.546812897,6.578690174
192.4711214,-6.126160583,-2.349663849,0.624501343,6.590960903
192.4811724,-6.149661713,-2.444716187,0.747096405,6.659814521
192.4912244,-6.286177826,-2.54261261,0.932261353,6.844707574
192.5012764,-6.464457092,-2.628384247,1.144669647,7.071624838
192.5113284,-6.68584671,-2.74738678,1.358724518,7.354917584
192.5213804,-6.971602478,-2.859803009,1.584904175,7.700236075
192.5314314,-7.34582428,-2.986140289,1.817071381,8.135103969
192.5414834,-7.731721802,-3.112327881,2.032922516,8.578979008
192.551536,-8.133636017,-3.248394928,2.267185364,9.047001378
192.561588,-8.575367432,-3.347189484,2.515518951,9.542978551
192.57164,-9.001381531,-3.421734467,2.733465729,10.01024331
192.581691,-9.457333374,-3.482059021,2.89123764,10.48451929
192.591743,-9.941426697,-3.526815948,3.01996994,10.97226567
192.601795,-10.38480469,-3.539240112,3.106340332,11.40261984
192.611847,-10.83461929,-3.511248322,3.082240448,11.79906972
192.621899,-11.30643814,-3.504512329,3.049458618,12.223598
192.63195,-11.92061096,-3.539240112,3.011138306,12.79430108
192.642002,-12.55065079,-3.618275757,3.015928345,13.40546823
192.652054,-13.08578796,-3.619622955,3.037184143,13.91272815
192.662106,-13.57601852,-3.611240387,3.109184418,14.38806324
192.672158,-14.00981644,-3.665427704,3.214714966,14.83390404
192.68221,-14.21279434,-3.760330353,3.318598938,15.07171876
192.692261,-14.26997543,-3.879183197,3.288810883,15.14914315
192.702313,-14.22282349,-4.098926239,3.18028656,15.13948899
192.712365,-13.99589539,-4.339925079,3.035986633,14.96453314
192.722417,-13.77345795,-4.606520691,2.853067017,14.80095159
192.732469,-13.65714981,-4.994962921,2.683320007,14.78741363
192.74252,-13.4874028,-5.29463974,2.537373505,14.70991192
192.752572,-13.09896057,-5.45615387,2.374661865,14.38719577
192.762624,-12.55424332,-5.456303558,2.252964935,13.87285568
192.772676,-11.9346817,-5.257666626,2.107467499,13.21064362
192.782728,-11.42050095,-4.916226654,1.951791229,12.58596899
192.792779,-11.03789658,-4.531526642,1.796713715,12.06640272
192.802831,-10.66666855,-4.140090637,1.619182892,11.55594746
192.812883,-10.29633865,-3.685485992,1.453178101,11.03218579
192.822935,-9.907447357,-3.189866638,1.19227066,10.47636729
192.832987,-9.516161041,-2.653981018,0.919238434,9.921992517
192.843038,-9.166188812,-2.090552673,0.766106873,9.432727472
192.85309,-8.906927948,-1.614991608,0.745898895,9.082837031
192.863142,-8.707093506,-1.265169067,0.740959167,8.829674432
192.873194,-8.580157471,-1.085243225,0.790805511,8.684597195
192.883246,-8.539591827,-1.091380463,0.874481506,8.653349513
192.893297,-8.613088989,-1.113534393,0.990490265,8.741071545
192.903349,-8.760532379,-1.06713089,1.19586319,8.905940976
192.913401,-8.856033783,-1.036145325,1.367556152,9.020706254
192.923453,-8.977730713,-1.034947815,1.495839386,9.160147444
192.933505,-9.206305389,-1.117126923,1.790875854,9.445171667
192.943557,-9.455986176,-1.191372528,2.244732056,9.791520058
192.953608,-9.803264008,-1.239272919,2.721340942,10.24916968
192.96366,-10.25652145,-1.240620117,3.112178192,10.78985745
192.973712,-10.64062271,-1.245110779,3.402424622,11.24053583
192.983764,-11.00691101,-1.259181519,3.634891205,11.65976253
192.993816,-11.39744888,-1.375639343,3.725901947,12.06965492
193.003867,-11.56629776,-1.488205261,3.703748016,12.23567522
193.013919,-11.60880936,-1.568438416,3.616180115,12.25973949
193.023971,-11.59773239,-1.723216553,3.457959137,12.22433447
193.034023,-11.55552017,-1.929637299,3.294049988,12.1698115
193.044075,-11.48771118,-2.165696411,3.084186401,12.09007671
193.054126,-11.53665939,-2.436483307,2.890189819,12.14018773
193.064178,-11.56854309,-2.683769073,2.76490036,12.19337852
193.07423,-11.44939087,-2.899171143,2.609074402,12.0954956
193.084282,-11.38756943,-3.106340332,2.491568756,12.06374745
193.094334,-11.33248398,-3.345991974,2.414778442,12.06034868
193.104385,-11.20794296,-3.549868011,2.343227234,11.98792151
193.114437,-11.12321915,-3.733835449,2.283052368,11.95323636
193.124489,-11.12142288,-3.917353821,2.265688477,12.0068752
193.134541,-11.08175537,-4.054768066,2.301464081,12.02261133
193.144593,-11.01873642,-4.183500366,2.376907196,12.02347352
193.154645,-10.92922256,-4.278403015,2.472258911,11.99436127
193.164696,-10.85093536,-4.366869049,2.588866425,11.9797568
193.174748,-10.7124733,-4.451592865,2.775378571,11.92797088
193.1848,-10.51353699,-4.520898743,2.976560211,11.82509603
193.194852,-10.27747787,-4.547393646,3.113226013,11.66179732
193.204904,-10.02046234,-4.585414581,3.205883331,11.476645
193.214955,-9.846673737,-4.626878357,3.288062439,11.36557705
193.225007,-9.743987274,-4.680017853,3.34883606,11.31647286
193.235059,-9.691745911,-4.716092834,3.375330963,11.29443799
193.245111,-9.571845245,-4.706812134,3.344345398,11.17850384
193.255163,-9.407337341,-4.63241684,3.280578003,10.9872414
193.265214,-9.279652863,-4.582720184,3.309168549,10.86572032
193.275266,-9.049281921,-4.481829987,3.295097809,10.62233368
193.285318,-8.793014832,-4.43348053,3.17564621,10.34686369
193.29537,-8.657396851,-4.432432709,3.074306946,10.20040897
193.305422,-8.53929245,-4.446802826,3.042722626,10.09711503
193.315473,-8.636290741,-4.525389404,3.052153015,10.216668
193.325525,-8.890611877,-4.627776489,3.090772705,10.48866868
193.335577,-9.105115814,-4.774471436,3.191064148,10.76483172
193.345629,-9.328301697,-4.92026825,3.223845978,11.0281202
193.355681,-9.495354309,-5.068310394,3.219205627,11.23444741
193.365732,-9.470805359,-5.160668335,3.173999634,11.24290556
193.375784,-9.17816391,-5.117857361,3.125650177,10.96361463
193.385836,-8.788224792,-4.95065506,3.042423248,10.53556927
193.395888,-8.319100342,-4.677622833,2.956651611,9.991465089
193.40594,-8.08648407,-4.476141815,2.865640869,9.676722986
193.415992,-8.08992691,-4.31298111,2.762804718,9.575062056
193.426043,-8.070467377,-4.028871918,2.563119965,9.377304333
193.436095,-8.117020569,-3.773053894,2.359543304,9.256857091
193.446147,-8.336763611,-3.613635406,2.292333069,9.37095402
193.456199,-8.632249146,-3.466790771,2.280807037,9.577914403
193.466251,-9.024433594,-3.419788513,2.330653381,9.928106584
193.476302,-9.604627075,-3.54882019,2.226470032,10.4785569
193.486354,-10.20877075,-3.687581635,2.126477966,11.06070374
193.496406,-10.5279071,-3.774251404,2.044598236,11.36935282
193.506458,-10.57805283,-3.813170471,1.840273132,11.39394909
193.51651,-10.39453445,-3.801345062,1.714085541,11.19976161
193.526561,-9.832453308,-3.719016266,1.703906708,10.64948441
193.536613,-9.181906128,-3.502566376,1.798509979,9.990495959
193.5466652,-8.80843277,-3.324436798,1.942959595,9.613295994
193.5567172,-8.828491058,-3.276536407,1.987267456,9.624301384
193.5667692,-9.071585541,-3.308120728,1.862277374,9.833890583
193.5768202,-9.122928772,-3.344046021,1.465153198,9.82634963
193.5868722,-8.989855499,-3.368894348,0.667611694,9.623546976
193.5969242,-8.65395401,-3.429218903,-0.299227753,9.313431137
193.6069762,-8.094716949,-3.340154114,-1.175355835,8.83530041
193.6170282,-7.711663513,-3.083887024,-1.710942078,8.479825241
193.6270802,-7.651638336,-2.824476471,-1.95643158,8.387661241
193.6371312,-7.745642853,-2.508184204,-1.894460449,8.359123854
193.6471832,-8.070317688,-2.272574158,-1.644629974,8.543970309
193.6572352,-8.259973297,-2.06869812,-1.352736969,8.621865697
193.6672872,-8.497529297,-1.885179749,-0.99108902,8.760374666
193.6773392,-8.511600037,-1.781295776,-0.653091888,8.720486159
193.6873902,-8.356522522,-1.788780212,-0.489482117,8.559836216
193.6974422,-8.116421814,-1.874102783,-0.359402618,8.33772958
193.7074942,-7.799530792,-1.963916016,-0.148491211,8.044358044
193.7175462,-7.460336151,-2.044747925,0.079484711,7.735885688
193.7275982,-7.209757233,-2.181862793,0.381107483,7.542305186
193.7376492,-7.15272583,-2.35415451,0.812660065,7.573899038
193.7477012,-7.261848907,-2.53797226,1.295106812,7.800836776
193.7577532,-7.426356812,-2.65847168,1.739382935,8.077357251
193.7678052,-7.629035339,-2.785707092,2.066602478,8.380524448
193.7778572,-7.810757446,-2.831960907,2.372715912,8.64046962
193.7879092,-8.036038971,-2.855911102,2.615660706,8.920528655
193.7979602,-8.34978653,-2.878514099,2.718646545,9.240985745
193.8080122,-8.623716888,-2.925366669,2.704426117,9.499483341
193.8180642,-8.768316193,-2.963686981,2.564467163,9.604337625
193.8281162,-8.844358063,-2.966680756,2.432441711,9.640572438
193.8381682,-8.936716003,-2.991229706,2.312391357,9.703581909
193.8482192,-9.108558655,-2.975063324,2.188898163,9.828942859
193.8582712,-9.201814728,-2.888692932,2.026036835,9.855088351
193.8683232,-9.276509399,-2.841690674,1.826202393,9.872378017
193.8783752,-9.364077301,-2.794987793,1.724414063,9.923280925
193.8884272,-9.466913452,-2.692750397,1.645977173,9.979107969
193.8984782,-9.529932404,-2.575244751,1.543889465,9.991751189
193.9085302,-9.544152832,-2.469265137,1.479673004,9.968829209
193.9185822,-9.637259216,-2.428250427,1.447040863,10.04326105
193.9286342,-9.905800781,-2.500101013,1.504820709,10.32665868
193.9386862,-10.27672943,-2.688708801,1.587598572,10.74061414
193.9487372,-10.56622742,-2.900069275,1.685195618,11.08582193
193.9587892,-10.83671494,-3.123704224,1.859133911,11.43014862
193.9688412,-11.19402191,-3.419189758,2.108814697,11.89302672
193.9788932,-11.54833511,-3.678899689,2.374961243,12.3506594
193.9889452,-11.78648987,-3.826792145,2.598446503,12.66165889
193.9989972,-12.04949295,-3.913761292,2.860401764,12.98806013
194.0090482,-12.39003479,-4.012406158,3.13118866,13.39465221
194.0191002,-12.97426987,-4.193080444,3.382366333,14.04827406
194.0291522,-13.61029724,-4.376598816,3.560196533,14.73328909
194.0392042,-14.04604111,-4.413871307,3.630699921,15.16428411
194.0492562,-14.29422501,-4.341272278,3.742218018,15.40051003
194.0593072,-14.20471115,-4.11988266,3.869303741,15.28786327
194.0693592,-13.91431503,-3.846401367,4.049828339,14.99346777
194.0794112,-13.4263298,-3.527564392,4.235891418,14.51388365
194.0894632,-12.91469376,-3.193459167,4.352798309,13.99765514
194.0995152,-12.51307892,-2.919828186,4.379891968,13.57519776
194.1095672,-12.10068649,-2.634072418,4.238735504,13.08937851
194.1196182,-11.710448,-2.284399567,3.963008881,12.5721324
194.1296702,-11.32395172,-1.916015625,3.680995331,12.06037831
194.1397222,-10.89988358,-1.554667053,3.410657501,11.52636266
194.1497742,-10.69076843,-1.289119263,3.146905975,11.21861736
194.1598262,-10.73582474,-1.252445526,2.917133789,11.1953661
194.1698772,-10.97203354,-1.347497864,2.687810669,11.37653711
194.1799292,-11.09881989,-1.506167908,2.539618835,11.48485997
194.1899812,-11.27665009,-1.817670135,2.30505661,11.6524696
194.2000332,-11.42603943,-2.201921082,1.966610413,11.80128764
194.2100852,-11.39265884,-2.532134399,1.80539566,11.80948067
194.2201362,-11.24626328,-2.750230865,1.79371994,11.71578588
194.2301882,-11.06259521,-2.966680756,1.945354614,11.61751317
194.2402402,-11.07082809,-3.146606598,2.314636688,11.7397577
194.2502922,-10.99718124,-3.26216629,2.725382538,11.7901414
194.2603442,-10.99403778,-3.368445282,3.049757996,11.89606297
194.2703952,-11.05630829,-3.545527039,3.320395203,12.07632971
194.2804472,-11.05526047,-3.640878754,3.562292175,12.17229262
194.2904992,-10.92892319,-3.725003815,3.726500702,12.13275826
194.3005512,-10.67684738,-3.761527863,3.838318176,11.9531104
194.3106032,-10.3527713,-3.79924942,3.834126892,11.67538859
194.3206552,-10.0448616,-3.813918915,3.84490448,11.41177079
194.3307062,-9.701775055,-3.755091248,3.815266113,11.0806771
194.3407582,-9.398805084,-3.703598328,3.667972412,10.74747408
194.3508102,-9.147028656,-3.675606537,3.455414429,10.44596121
194.3608622,-8.927584991,-3.675756226,3.254232788,10.18837517
194.3709142,-8.696764984,-3.645668793,3.018922119,9.901439941
194.3809652,-8.543334045,-3.692970428,2.767145691,9.7099785
194.3910172,-8.409662018,-3.7384758,2.606529694,9.565177134
194.4010692,-8.314310303,-3.7875737,2.520608368,9.477707365
194.4111212,-8.164920959,-3.800746307,2.442770233,9.33159864
194.4211732,-7.945626984,-3.81212265,2.348466339,9.12033779
194.4312242,-7.785909119,-3.857478333,2.198927307,8.96302411
194.4412762,-7.558082886,-3.925736389,2.038760376,8.757429245
194.4513282,-7.363637238,-3.927532654,1.963167572,8.573371159
194.4613802,-7.188800812,-3.942202148,1.920805664,8.42076655
194.4714322,-7.037914581,-3.913611603,1.875899048,8.268469911
194.4814842,-6.962471466,-3.913611603,1.841320953,8.196513133
194.4915352,-7.039561157,-3.922443237,1.846709747,8.267485659
194.5015872,-7.385491791,-4.021088104,1.927391968,8.627252073
194.5116392,-7.920928345,-4.237687683,2.074835358,9.219763799
194.5216912,-8.297395477,-4.38543045,2.228116608,9.645894233
194.5317432,-8.625662842,-4.516857147,2.405497742,10.02948041
194.5417942,-8.846603394,-4.622238007,2.607278137,10.3162675
194.5518458,-8.93477005,-4.587809601,2.878663788,10.44819688
194.5618978,-8.916508026,-4.422104187,3.091970215,10.42206317
194.5719498,-8.782237244,-4.193230133,3.267405396,10.26580771
194.5820018,-8.692124634,-4.023632813,3.342399445,10.14466785
194.5920538,-8.770112457,-3.922742615,3.259172516,10.1451953
194.6021048,-8.977880402,-3.872746582,3.121159515,10.26363188
194.6121568,-9.191785583,-3.868854675,3.02236496,10.42073168
194.6222088,-9.299711151,-3.918850708,2.94512558,10.51264872
194.6322608,-9.316476288,-4.011807404,2.892734528,10.54794966
194.6423128,-9.219328308,-4.156257019,2.819836121,10.4986648
194.6523638,-9.047485657,-4.288881226,2.725831604,10.37697725
194.6624158,-8.923842773,-4.413272552,2.691852264,10.31300214
194.6724678,-8.767118683,-4.536316681,2.662363586,10.22392874
194.6825198,-8.573870544,-4.540807343,2.590213623,10.041882
194.6925718,-8.389304352,-4.485272827,2.496658173,9.835212345
194.7026238,-8.294252014,-4.453838196,2.32960556,9.698368585
194.7126748,-8.302784271,-4.446653137,2.1260289,9.655513951
194.7227268,-8.335266724,-4.450095978,1.95643158,9.649230544
194.7327788,-8.387059021,-4.376449127,1.78204422,9.626616622
194.7428308,-8.416547699,-4.292773132,1.646426239,9.590458576
194.7528828,-8.48076416,-4.199966125,1.593586121,9.597009582
194.7629338,-8.536298676,-4.074976044,1.629511414,9.598392172
194.7729858,-8.575217743,-3.943100281,1.704206085,9.590970626
194.7830378,-8.654253387,-3.769461365,1.919757843,9.63277794
194.7930898,-8.811276855,-3.61318634,2.216740265,9.777916586
194.8031418,-9.066047058,-3.471281433,2.541864166,10.03514213
194.8131938,-9.337582397,-3.382516022,2.742596741,10.3030916
194.8232448,-9.610764313,-3.331472168,2.84213974,10.56140406
194.8332968,-9.77961319,-3.306773529,2.695295105,10.66959235
194.8433488,-9.925559692,-3.374133453,2.376907196,10.74947439
194.8534008,-10.18018021,-3.501668243,2.111060028,10.97061183
194.8634528,-10.37417679,-3.578608246,1.825903015,11.1249226
194.8735038,-10.48270111,-3.566932526,1.514550476,11.17604104
194.8835558,-10.56697586,-3.476221161,1.289568329,11.19857486
194.8936078,-10.62191162,-3.32069458,1.095571747,11.18267841
194.9036598,-10.64241898,-3.101400604,0.904568939,11.12196081
194.9137118,-10.66577042,-2.81759079,0.777034149,11.05898994
194.9237628,-10.65619034,-2.53797226,0.712069244,10.97737393
194.9338148,-10.71441925,-2.279759216,0.65174469,10.97364357
194.9438668,-10.79285614,-2.063309326,0.566871185,11.00292379
