"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.854458754E1,1.054179307E0,7.153571337E-1,-5.420135021E-2,1.275134356E0
7.855455754E1,4.603164974E-1,4.078280305E0,-5.185568118E-1,4.136805856E0
7.856452754E1,9.257881925E-2,6.440833172E0,-7.726486643E-1,6.487672059E0
7.857449754E1,-3.134775634E-1,7.985148314E0,-9.491772743E-1,8.047471608E0
7.858446754E1,-6.175371628E-1,8.770986616E0,-9.154049262E-1,8.840221974E0
7.859443754E1,-3.975830363E-1,9.293919484E0,-6.751733867E-1,9.326889661E0
7.860440654E1,-6.639133304E-2,9.936629641E0,-4.861982838E-1,9.948738875E0
7.861437654E1,2.536729726E-1,1.050551227E1,-6.185909772E-1,1.052676554E1
7.862434654E1,6.936847213E-1,1.084134827E1,-1.005464984E0,1.090994916E1
7.863431654E1,1.023177808E0,1.112380153E1,-1.390079627E0,1.125691675E1
7.864428654E1,1.328365189E0,1.121485437E1,-2.270062194E0,1.151914472E1
7.865425654E1,1.537166629E0,1.059338656E1,-3.933246553E0,1.140408473E1
7.866422554E1,1.012311928E0,9.533664097E0,-8.992779107E0,1.314479375E1
7.867419554E1,-4.127375574E-1,7.926136460E0,-1.658972844E1,1.839057044E1
7.868416554E1,-6.024270073E-1,7.507627262E0,-1.395238158E1,1.585548287E1
7.869413554E1,6.394822747E-1,8.553466685E0,-6.597378337E0,1.082109656E1
7.870410554E1,1.667135030E0,9.476728004E0,1.269527582E0,9.705638214E0
7.871407554E1,1.826234114E0,9.911428142E0,6.665732288E0,1.208319187E1
7.872404554E1,1.254273366E0,9.573081347E0,8.936906623E0,1.315619201E1
7.873401454E1,1.336347077E0,9.506233054E0,9.285924586E0,1.335599812E1
7.874398454E1,1.340061960E0,9.673486226E0,7.417313508E0,1.226330467E1
7.875395454E1,1.307716624E0,9.619866089E0,5.853051174E0,1.133623193E1
7.876392454E1,1.401732251E0,9.434339783E0,4.720791365E0,1.064225031E1
7.877389454E1,1.275537204E0,9.148256571E0,4.018619410E0,1.007307775E1
7.878386454E1,9.249782069E-1,8.649972056E0,3.752721663E0,9.474202929E0
7.879383454E1,6.633426422E-1,8.162272756E0,3.665170426E0,8.971967134E0
7.880380354E1,4.431432250E-1,7.596192698E0,3.740103664E0,8.478613970E0
7.881377354E1,1.129214287E-2,6.532618085E0,4.057214541E0,7.690007568E0
7.882374354E1,-1.030542669E0,3.690149147E0,4.556645988E0,5.953338692E0
7.883371354E1,-2.988643482E0,-2.850956756E0,4.835187461E0,6.359165203E0
7.884368354E1,-6.553982642E0,-1.287206522E1,2.777509296E0,1.470915733E1
7.885365354E1,-1.525537160E1,-3.065029052E1,-2.149779588E1,4.042674733E1
7.886362254E1,-1.172892988E1,-4.170124743E1,-2.894898465E1,5.210187661E1
7.887359254E1,1.034732520E1,-3.754433085E1,-3.317774247E1,5.116059532E1
7.888356254E1,1.654329803E1,-2.885006380E1,-1.469921135E1,3.636033148E1
7.889353254E1,5.640754561E0,-2.091569621E1,1.424593987E1,2.592742299E1
7.890350254E1,4.670413801E0,-1.352877536E1,1.111727019E1,1.812275432E1
7.891347254E1,2.217786332E0,-1.170304659E1,8.475423313E0,1.461891501E1
7.892344254E1,-1.136931881E0,-1.280475675E1,5.210952635E0,1.387113682E1
7.893341154E1,-3.784917310E0,-1.174150139E1,-1.317680280E-1,1.233717215E1
7.894338154E1,-4.893444148E0,-9.538797367E0,-1.775691951E0,1.086680877E1
7.895335154E1,-4.512856482E0,-7.125335133E0,-1.253853828E0,8.526923467E0
7.896332154E1,-3.209039074E0,-4.697067749E0,-1.173184179E0,5.808333524E0
7.897329208E1,-1.797001251E0,-1.797303114E0,-1.134131722E0,2.783121762E0
7.898326208E1,4.379915357E-2,1.522609109E0,-1.657773346E0,2.251326127E0
7.899323208E1,1.204239911E0,3.623876805E0,-2.460477941E0,4.542755613E0
7.900320108E1,1.825133960E0,4.920436065E0,-2.449618492E0,5.791583186E0
7.901317108E1,2.358126963E0,6.459202784E0,-2.019338264E0,7.166574524E0
7.902314108E1,2.601167504E0,8.036913130E0,-1.609264845E0,8.599289411E0
7.903311108E1,2.581819653E0,9.276612895E0,-1.550489218E0,9.753222869E0
7.904308108E1,2.475298879E0,1.006230034E1,-1.634823024E0,1.049045466E1
7.905305108E1,2.219930067E0,1.040631192E1,-1.373105745E0,1.072869221E1
7.906302008E1,1.996263105E0,1.045664826E1,-9.546287066E-1,1.068821197E1
7.907299008E1,1.803003126E0,1.043226069E1,-8.747387838E-1,1.062299634E1
7.908296008E1,1.564634802E0,1.043741560E1,-1.269405960E0,1.063010432E1
7.909293008E1,1.097294190E0,1.029296832E1,-1.892291132E0,1.052283313E1
7.910290008E1,4.231632891E-1,9.992532531E0,-2.446492571E0,1.029636341E1
7.911287008E1,-2.036113049E-1,9.732875226E0,-2.540937967E0,1.006114722E1
7.912284008E1,-6.519477345E-1,9.548582098E0,-1.855830234E0,9.749080048E0
7.913280908E1,-9.400232390E-1,9.362031945E0,-6.740062094E-1,9.433216323E0
7.914277908E1,-8.319912520E-1,9.315060677E0,8.332902110E-1,9.389192587E0
7.915274908E1,-4.160033736E-1,9.586860895E0,2.059444317E0,9.814391042E0
7.916271908E1,7.988319844E-3,9.985650358E0,2.857091070E0,1.038634903E1
7.917268908E1,4.602881384E-1,1.032087240E1,2.956898364E0,1.074595367E1
7.918265908E1,9.564407587E-1,1.049139826E1,2.126694313E0,1.074742039E1
7.919262908E1,1.460484197E0,1.029397170E1,1.187949568E0,1.046470695E1
7.920259808E1,1.771603578E0,9.842047420E0,2.794897453E-1,1.000412871E1
7.921256808E1,1.936816218E0,9.350659111E0,-6.961730039E-1,9.574483783E0
7.922253808E1,1.898366535E0,8.518928937E0,-2.377842604E0,9.045998076E0
7.923250808E1,1.631549753E0,7.119130068E0,-5.123087111E0,8.921322159E0
7.924247808E1,9.570297195E-1,5.361686254E0,-3.214227308E0,6.324147575E0
7.925244808E1,-2.691034824E-2,4.322527274E0,2.395827763E0,4.942161154E0
7.926241808E1,-1.159413548E0,2.197742077E0,3.368510771E0,4.185830243E0
7.927238708E1,-4.469067561E0,-3.460938293E0,-2.768925583E-1,5.659269231E0
7.928235708E1,-1.032999757E1,-1.254276757E1,-8.512624469E0,1.834379032E1
7.929232708E1,-1.161170607E1,-2.240155323E1,-9.361506865E0,2.691280579E1
7.930229708E1,-9.041455423E0,-3.156961783E1,4.494375480E0,3.314495583E1
7.931226708E1,-8.179719678E0,-3.675679744E1,6.180302292E0,3.815974461E1
7.932223708E1,-1.596799166E0,-3.061466928E1,-6.976988933E0,3.144019907E1
7.933220708E1,6.432761675E0,-1.924744349E1,-1.283877351E1,2.401413352E1
7.934217608E1,5.033773230E0,-1.435858648E1,-4.265063470E0,1.580185575E1
7.935214608E1,2.128333142E0,-1.239609484E1,2.808441067E0,1.288721500E1
7.936211608E1,1.228091581E0,-1.127675767E1,2.672262923E0,1.165394619E1
7.937208608E1,-5.645071560E-1,-1.143871619E1,7.833076268E-3,1.145263977E1
7.938205608E1,-2.939402910E0,-1.035093528E1,-1.803163047E0,1.091024049E1
7.939202608E1,-4.058487480E0,-8.217123731E0,-1.301273139E0,9.256660025E0
7.940199508E1,-4.577205675E0,-5.991529028E0,-9.887865324E-1,7.604402060E0
7.941196508E1,-4.429223464E0,-3.083941403E0,-2.162818412E0,5.814335608E0
7.942193508E1,-3.555058000E0,-1.965775430E-2,-3.746210496E0,5.164582935E0
7.943190508E1,-2.241595171E0,2.549604126E0,-3.799933544E0,5.095559346E0
7.944187508E1,-8.243261370E-1,4.071218038E0,-2.740077760E0,4.976178858E0
7.945184508E1,5.514503235E-1,5.276625638E0,-1.125631113E0,5.423460241E0
7.946181508E1,1.828156094E0,6.266037676E0,3.294239072E-1,6.535587424E0
7.947178508E1,2.624754003E0,7.150379342E0,1.218522320E0,7.713757512E0
7.948175408E1,2.726287102E0,8.097937596E0,1.290316772E0,8.641420719E0
7.949172408E1,2.554540053E0,8.962830253E0,9.697642243E-1,9.370082373E0
7.950169408E1,2.499205512E0,9.754212885E0,6.266741681E-1,1.008877682E1
7.951166408E1,2.332731920E0,1.023138310E1,7.314938410E-1,1.051940691E1
7.952163408E1,2.169803057E0,1.037133504E1,8.583420948E-1,1.063058733E1
7.953160408E1,2.035980610E0,1.044594551E1,1.000568672E0,1.068944023E1
7.954157408E1,1.911786334E0,1.043148184E1,1.144468576E0,1.066679655E1
7.955154308E1,1.761929506E0,1.036996913E1,1.167650447E0,1.058319720E1
7.956151308E1,1.550469045E0,1.029199066E1,1.283487225E0,1.048696169E1
7.957148308E1,1.392745373E0,1.020972970E1,1.414236814E0,1.040088390E1
7.958145308E1,1.270252929E0,1.021032377E1,1.399005986E0,1.038371185E1
7.959142308E1,1.004488938E0,1.029186904E1,1.052429820E0,1.039418948E1
7.960139308E1,7.198879950E-1,1.043691741E1,1.714989813E-1,1.046312074E1
7.961136308E1,8.970695928E-1,1.054096745E1,-1.222427090E0,1.064946273E1
7.962133208E1,1.446613285E0,1.032440295E1,-2.629656601E0,1.075179427E1
7.963130208E1,1.944535273E0,9.956553444E0,-3.056200458E0,1.059502407E1
7.964127208E1,2.427830305E0,9.684248026E0,-3.025580051E0,1.043231300E1
7.965124208E1,3.125270108E0,9.507943364E0,-3.773251238E0,1.069606120E1
7.966121208E1,4.176126443E0,9.472978184E0,-5.510953975E0,1.172808430E1
7.967118208E1,5.873005967E0,9.400316589E0,-7.489621346E0,1.337731584E1
7.968115208E1,7.491827500E0,8.483158595E0,-5.919930457E0,1.277251094E1
7.969112108E1,6.980925863E0,5.997022487E0,1.696447707E0,9.358180349E0
7.970109108E1,3.387048199E0,1.853986022E0,8.386115280E0,9.232350143E0
7.971106108E1,-1.788119038E0,-2.734525244E0,1.192380237E1,1.236333535E1
7.972103108E1,-7.334209955E0,-1.113509367E1,1.234609063E1,1.817159598E1
7.973100108E1,-1.417869689E1,-2.487776018E1,-1.425618127E0,2.867003286E1
7.974097108E1,-1.659447988E1,-3.221954754E1,-1.906016535E1,4.094833220E1
7.975094108E1,-8.637267226E0,-2.891515968E1,-8.835754470E0,3.144454486E1
7.976091008E1,-6.736519266E0,-2.679527737E1,-2.216523626E0,2.771787435E1
7.977088008E1,-4.495536152E0,-2.064091918E1,2.732434572E0,2.130078845E1
7.978085008E1,-1.148387015E0,-1.642325704E1,3.840992693E0,1.690548400E1
7.979082008E1,-6.411397411E-1,-1.619708206E1,8.004019618E-2,1.620996403E1
7.980079008E1,-1.118972158E0,-1.656253304E1,-3.269629969E0,1.691922219E1
7.981076008E1,-1.373417547E0,-1.544640949E1,-2.848874563E0,1.576686171E1
7.982073008E1,-9.733063214E-1,-1.303957157E1,-9.105158499E-1,1.310750896E1
7.983070008E1,-6.903538549E-1,-1.031591396E1,-6.217740552E-1,1.035766732E1
7.984066908E1,-5.602984764E-1,-7.537643359E0,-1.250668119E0,7.661212210E0
7.985063908E1,2.499423029E-1,-3.722777780E0,-1.450374799E0,4.003140344E0
7.986060908E1,1.108812620E0,6.694652617E-2,-1.442607504E0,1.820731632E0
7.987057908E1,1.670164180E0,2.751466382E0,-8.223991871E-1,3.322101152E0
7.988054908E1,1.844503593E0,4.778324166E0,-1.366493567E-1,5.123792383E0
7.989051908E1,1.705772847E0,6.255377617E0,3.028262023E-1,6.490848469E0
7.990048908E1,1.775017621E0,7.469309873E0,6.508150557E-1,7.704858063E0
7.991045808E1,1.852010394E0,8.515717646E0,1.099770048E0,8.783899116E0
7.992042808E1,2.040167216E0,9.458791085E0,1.054182816E0,9.733566277E0
7.993039808E1,2.218708438E0,1.023713676E1,6.402104723E-1,1.049435590E1
7.994036808E1,2.191648401E0,1.063631097E1,4.430517161E-1,1.086879610E1
7.995033808E1,1.983771113E0,1.085331401E1,4.541403759E-1,1.104246423E1
7.996030808E1,1.849525474E0,1.104841455E1,5.836374915E-1,1.121734555E1
7.997027867E1,1.707933978E0,1.121954618E1,7.056184499E-1,1.137071468E1
7.998024867E1,1.597606228E0,1.133319968E1,7.395301080E-1,1.146911790E1
7.999021767E1,1.403581579E0,1.143852440E1,-5.071909209E-1,1.153547244E1
8.000018767E1,1.232128644E0,1.171149114E1,-3.828451585E0,1.238281904E1
8.001015767E1,1.487674919E0,1.151501534E1,-4.181410571E0,1.234070295E1
8.002012767E1,1.724502794E0,1.092123761E1,-2.340344557E0,1.130152881E1
8.003009767E1,1.821068391E0,1.039182602E1,2.083582208E-2,1.055020248E1
8.004006767E1,1.820185754E0,9.827674963E0,2.208013734E0,1.023579973E1
8.005003767E1,1.770472873E0,9.311296824E0,3.296299996E0,1.003495971E1
8.006000767E1,1.719695213E0,8.990137920E0,3.063862649E0,9.652315048E0
8.006997667E1,1.663100890E0,8.955575028E0,2.712025158E0,9.503857591E0
8.007994667E1,1.700416212E0,8.982510812E0,2.539979024E0,9.488330160E0
8.008991667E1,1.772429351E0,9.032311547E0,2.408336126E0,9.514422767E0
8.009988667E1,1.870055633E0,9.096388260E0,2.279868121E0,9.562383913E0
8.010985667E1,2.004958207E0,9.143290531E0,1.997056865E0,9.571199260E0
8.011982667E1,2.090101414E0,9.103510754E0,1.688356622E0,9.491732194E0
8.012979667E1,2.028766461E0,8.767509277E0,1.933956344E0,9.204634670E0
8.013976567E1,1.642836487E0,8.174775857E0,2.091989919E0,8.596644337E0
8.014973567E1,9.437306660E-1,6.786098392E0,1.265715344E0,6.967337676E0
8.015970567E1,-1.766770854E0,-5.345775980E-1,-5.333101555E0,5.643511731E0
8.016967567E1,-9.292707356E0,-2.024141401E1,-2.260410780E1,3.173349871E1
8.017964567E1,-1.283168434E1,-3.890663620E1,-2.018319446E1,4.566990040E1
8.018961567E1,-1.021643645E1,-5.302665394E1,-1.652864374E1,5.647475247E1
8.019958567E1,-4.272665142E0,-4.716032959E1,-5.311587310E0,4.765044925E1
8.020955567E1,9.350244543E-1,-2.504387022E1,9.200175169E0,2.669668387E1
8.021952467E1,2.584072292E0,-1.173583661E1,1.086583407E1,1.620103825E1
8.022949467E1,1.126398999E0,-8.551231295E0,6.714365335E0,1.093046354E1
8.023946467E1,-6.927572067E-1,-9.436175809E0,1.367692685E0,9.559911596E0
8.024943467E1,-3.943916260E0,-1.158734540E1,-3.673070307E0,1.277937770E1
8.025940467E1,-6.257143477E0,-1.270357770E1,-4.785467709E0,1.494768985E1
8.026937467E1,-6.652469634E0,-1.221471188E1,-4.010992302E0,1.447558626E1
8.027934467E1,-6.423537108E0,-1.004977794E1,-3.694648579E0,1.248640436E1
8.028931467E1,-4.763652917E0,-6.061331919E0,-3.581522498E0,8.500555108E0
8.029928367E1,-1.976109068E0,-1.340995175E0,-2.718515568E0,3.618508256E0
8.030925367E1,5.205809717E-1,2.307701890E0,-5.349184906E-1,2.425413440E0
8.031922367E1,1.993898199E0,4.835605829E0,4.997790635E-1,5.254378448E0
8.032919367E1,2.704738358E0,6.251697965E0,1.146044912E0,6.907442071E0
8.033916367E1,3.071878597E0,6.980761557E0,2.077856029E0,7.904742608E0
8.034913367E1,3.172892171E0,7.926873794E0,2.091342194E0,8.790693092E0
8.035910367E1,3.163391030E0,9.340668558E0,1.293702457E0,9.946295691E0
8.036907267E1,3.084344861E0,1.034289769E1,8.122672049E-1,1.082351578E1
8.037904267E1,2.749027508E0,1.052062147E1,5.775669122E-1,1.088917866E1
8.038901267E1,2.621419044E0,1.059199142E1,4.759515135E-1,1.092193435E1
8.039898267E1,2.603223970E0,1.064808727E1,5.558293764E-1,1.097576803E1
8.040895267E1,2.475229881E0,1.064934208E1,6.950047302E-1,1.095528554E1
8.041892267E1,2.241914429E0,1.065620671E1,8.819286664E-1,1.092514164E1
8.042889267E1,2.063917144E0,1.072321346E1,1.040522697E0,1.096949171E1
8.043886267E1,1.936730702E0,1.073392556E1,1.228558481E0,1.097622156E1
8.044883267E1,1.881659725E0,1.070904332E1,1.427429156E0,1.096639440E1
8.045880167E1,1.820813306E0,1.069166890E1,1.592110576E0,1.096184114E1
8.046877167E1,1.728744364E0,1.065980626E1,1.785441160E0,1.094567616E1
8.047874167E1,1.617147184E0,1.058827142E1,1.927470320E0,1.088309692E1
8.048871167E1,1.498455723E0,1.050957258E1,2.071732971E0,1.081612513E1
8.049868167E1,1.438095500E0,1.041510028E1,2.151673619E0,1.073182798E1
8.050865167E1,1.416971557E0,1.035581653E1,2.156564084E0,1.067246518E1
8.051862167E1,1.376255347E0,1.034532195E1,2.185313820E0,1.066280270E1
8.052859167E1,1.316930228E0,1.031445216E1,2.242989439E0,1.063735071E1
8.053856067E1,1.305610604E0,1.026073145E1,2.125508644E0,1.055959355E1
8.054853067E1,1.263651569E0,1.015175806E1,1.924276571E0,1.040950754E1
8.055850067E1,1.236590070E0,9.963676522E0,1.790441699E0,1.019851393E1
8.056847067E1,1.135496974E0,9.520612527E0,1.616908471E0,9.723466936E0
8.057844067E1,6.156704392E-1,8.409179038E0,-4.694855163E0,9.650648018E0
8.058841067E1,-1.819173747E0,4.173641961E0,-2.337711438E1,2.381634223E1
8.059838067E1,-2.910448667E0,-4.253095096E0,-2.274898543E1,2.332543392E1
8.060835067E1,-7.240351034E0,-2.990460680E1,-2.020167400E1,3.680782285E1
8.061831967E1,-1.038142967E1,-5.111416068E1,-1.289764912E1,5.372877122E1
8.062828967E1,-6.569816317E0,-5.218814451E1,4.483453174E0,5.279077823E1
8.063825967E1,8.923055738E-2,-3.610043813E1,6.732459544E0,3.672295749E1
8.064822967E1,1.440512301E0,-1.659001261E1,7.597584336E0,1.830373956E1
8.065819967E1,9.887406318E-1,-9.168002034E0,8.706346816E0,1.268189040E1
8.066816967E1,6.432286589E-1,-7.027998873E0,6.916512351E0,9.881530973E0
8.067813967E1,2.514125852E-1,-7.595275270E0,3.698854189E0,8.451800816E0
8.068810967E1,-2.122527295E0,-9.783734307E0,-3.108480413E0,1.048280638E1
8.069807867E1,-5.157783319E0,-1.188090720E1,-7.046400061E0,1.474484447E1
8.070804867E1,-5.291986858E0,-1.126935276E1,-5.052165062E0,1.343606372E1
8.071801867E1,-3.398896119E0,-8.270008873E0,-2.327981204E0,9.239320217E0
8.072798867E1,-1.514247736E0,-4.903644615E0,-7.883273153E-1,5.192315156E0
8.073795867E1,-1.056124091E-1,-1.310337054E0,3.415724114E-2,1.315029997E0
8.074792867E1,9.954301389E-1,2.129191074E0,2.278567846E-1,2.361409432E0
8.075789867E1,1.498748668E0,4.678225096E0,6.111569734E-1,4.950308119E0
8.076786867E1,1.567797707E0,6.338113380E0,1.551060637E0,6.710846442E0
8.077783867E1,1.532565163E0,7.415609044E0,2.363506547E0,7.932602138E0
8.078780767E1,1.731943376E0,8.165765882E0,2.523034962E0,8.720382200E0
8.079777767E1,1.882154984E0,9.198403462E0,1.741744040E0,9.549178286E0
8.080774767E1,1.988450933E0,1.017438679E1,1.204093730E0,1.043656674E1
8.081771767E1,2.111312920E0,1.066163994E1,9.549226753E-1,1.091054929E1
8.082768767E1,2.211577027E0,1.088886976E1,7.698070637E-1,1.113782566E1
8.083765767E1,2.176866786E0,1.094479253E1,7.413779012E-1,1.118377726E1
8.084762767E1,2.044535671E0,1.092754909E1,7.288625939E-1,1.114103657E1
8.085759767E1,1.950338050E0,1.085765031E1,6.464671393E-1,1.105035332E1
8.086756667E1,1.935918085E0,1.073804083E1,5.939930566E-1,1.092731108E1
8.087753667E1,1.975542765E0,1.062260978E1,3.770354819E-1,1.081132570E1
8.088750667E1,2.092913487E0,1.072489980E1,-1.287849394E0,1.100283230E1
8.089747667E1,2.211199590E0,1.090089397E1,-3.505955422E0,1.166235896E1
8.090744667E1,2.211502183E0,1.082960823E1,-3.840798565E0,1.170140547E1
8.091741667E1,2.201537504E0,1.053622185E1,-2.842668328E0,1.113281193E1
8.092738667E1,2.138474114E0,1.011676949E1,-1.576236116E0,1.045976179E1
8.093735667E1,1.935591372E0,9.689071394E0,-4.741200194E-1,9.891885980E0
8.094732667E1,1.707951519E0,9.329906173E0,3.364081505E-1,9.490912392E0
8.095729567E1,1.515752517E0,9.030996509E0,1.025628523E0,9.214570934E0
8.096726567E1,1.298853707E0,8.795097025E0,2.104964744E0,9.136280929E0
8.097723471E1,1.039872048E0,8.613171435E0,3.306170096E0,9.284331788E0
8.098720471E1,7.578858335E-1,8.551457582E0,3.916977260E0,9.436340847E0
8.099717471E1,7.089941937E-1,8.420669401E0,3.625951104E0,9.195535185E0
8.100714471E1,4.819241519E-1,7.767282813E0,3.097953963E0,8.376171676E0
8.101711471E1,-2.922493932E0,1.674433817E0,-6.847200626E0,7.630783433E0
8.102708471E1,-1.334947634E1,-2.162781223E1,-3.326687742E1,4.186473354E1
8.103705371E1,-1.096974026E1,-3.346607335E1,-1.128695873E1,3.698254594E1
8.104702371E1,-4.098514887E0,-3.745911353E1,4.041586688E0,3.789877879E1
8.105699371E1,-1.825784317E-1,-3.802682905E1,4.437010202E0,3.828524680E1
8.106696371E1,3.290524701E0,-2.569885661E1,5.182308880E0,2.642186801E1
8.107693371E1,2.530553312E0,-1.500323733E1,2.706591926E0,1.545401146E1
8.108690371E1,7.506260768E-1,-1.106356351E1,3.500901089E0,1.162850745E1
8.109687371E1,-7.224989229E-1,-1.083701899E1,2.008697940E0,1.104526381E1
8.110684371E1,-3.020074021E0,-1.270546167E1,-2.175429540E0,1.323941453E1
8.111681371E1,-5.032079877E0,-1.387455747E1,-4.846853241E0,1.553438635E1
8.112678371E1,-4.743829102E0,-1.266762901E1,-4.442627914E0,1.423761505E1
8.113675271E1,-3.183912418E0,-1.013824281E1,-2.462034470E0,1.090792736E1
8.114672271E1,-1.730078845E0,-6.826019087E0,-2.636524740E0,7.519240128E0
8.115669271E1,-7.381241450E-1,-3.062522467E0,-2.867714292E0,4.260006617E0
8.116666271E1,1.606715459E-1,6.500817418E-1,-2.902079548E0,2.978336334E0
8.117663271E1,8.341050205E-1,3.671529858E0,-2.088500301E0,4.305542497E0
8.118660271E1,1.049462505E0,5.766421750E0,-7.197805524E-1,5.905173612E0
8.119657271E1,1.109171347E0,6.735841573E0,5.923089854E-1,6.852200575E0
8.120654271E1,1.384864203E0,7.244989631E0,1.490909014E0,7.525326126E0
8.121651171E1,1.712338977E0,8.130572661E0,1.377788780E0,8.422387932E0
8.122648171E1,2.102436116E0,9.329453014E0,8.137744709E-1,9.597976872E0
8.123645171E1,2.408325017E0,1.003838289E1,6.685904451E-1,1.034486218E1
8.124642171E1,2.504845736E0,1.029683684E1,5.453510928E-1,1.061115021E1
8.125639171E1,2.566384465E0,1.032376677E1,4.386242044E-1,1.064701276E1
8.126636171E1,2.503055027E0,1.030801905E1,5.162576135E-1,1.062012538E1
8.127633171E1,2.361655903E0,1.032080574E1,5.282959342E-1,1.060073329E1
8.128630171E1,2.270047576E0,1.033635232E1,5.949845982E-1,1.059940102E1
8.129627171E1,2.136784561E0,1.036277706E1,6.208701488E-1,1.059898468E1
8.130624171E1,2.010090747E0,1.043304656E1,5.815569790E-1,1.064082392E1
8.131621071E1,1.875385224E0,1.050729450E1,6.298632395E-1,1.069191448E1
8.132618071E1,1.733630005E0,1.047810052E1,6.767005333E-1,1.064208566E1
8.133615071E1,1.584223997E0,1.044530232E1,6.910240920E-1,1.058733302E1
8.134612071E1,1.483453668E0,1.041845424E1,7.168346521E-1,1.054792281E1
8.135609071E1,1.481983385E0,1.038770023E1,7.442955887E-1,1.051924744E1
8.136606071E1,1.491231488E0,1.035466814E1,7.138023591E-1,1.048582078E1
8.137603071E1,1.623351957E0,1.027095004E1,-1.703613178E0,1.053707665E1
8.138600071E1,1.519950087E0,9.522383063E0,-1.672810279E1,1.930842952E1
8.139597071E1,1.707065227E0,8.238684754E0,-1.767038393E1,1.957121526E1
8.140593971E1,2.565286943E0,7.376478893E0,-1.276620839E1,1.496560105E1
8.141590971E1,2.930168695E0,6.449738481E0,-5.901349175E0,9.220137588E0
8.142587971E1,2.538369285E0,5.403492091E0,4.769590180E0,7.641337311E0
8.143584971E1,1.773394580E0,4.542711196E0,1.077623601E1,1.182828880E1
8.144581971E1,-2.986648120E-1,2.482534808E0,9.953814608E0,1.026306996E1
8.145578971E1,-4.436254449E0,-7.592199635E0,6.544832919E0,1.096160056E1
8.146575971E1,-1.233282329E1,-2.924430646E1,-2.220245086E0,3.181599408E1
8.147572971E1,-1.588579150E1,-4.220405185E1,-7.556119975E0,4.572346567E1
8.148569971E1,-1.102743357E1,-3.849631837E1,-6.971383792E0,4.064690654E1
8.149566871E1,-5.320701950E0,-2.756599185E1,-3.812493364E0,2.833247045E1
8.150563871E1,-2.782656015E0,-1.671701180E1,-1.208289108E-1,1.694745578E1
8.151560871E1,-1.616718583E0,-1.058613953E1,1.387786641E0,1.079842955E1
8.152557871E1,-7.388487612E-1,-8.939687558E0,2.436181883E0,9.295100500E0
8.153554871E1,4.258557858E-1,-8.799584178E0,4.196363071E0,9.758252809E0
8.154551871E1,1.224042968E0,-8.912474617E0,4.438065916E0,1.003129673E1
8.155548871E1,1.674796491E0,-9.068273678E0,4.026950815E0,1.006254757E1
8.156545871E1,2.453318025E0,-8.402762888E0,4.071146117E0,9.653984887E0
8.157542871E1,3.236407551E0,-6.813909504E0,3.915516918E0,8.499115795E0
8.158539871E1,3.284433949E0,-4.939173467E0,3.286821660E0,6.781307951E0
8.159536771E1,2.656371652E0,-2.762924001E0,2.155338800E0,4.397220114E0
8.160533771E1,2.460134709E0,-3.457967323E-1,1.146740877E0,2.736211397E0
8.161530771E1,2.735569557E0,2.698670703E0,6.669582680E-1,3.900127907E0
8.162527771E1,2.878976614E0,5.538312512E0,6.876865013E-1,6.279675513E0
8.163524771E1,2.609434883E0,7.407680220E0,6.404958896E-1,7.879918250E0
8.164521771E1,2.408235116E0,8.703902096E0,2.511438326E-1,9.034410954E0
8.165518771E1,2.520635850E0,9.731039200E0,-7.243998528E-2,1.005246122E1
8.166515771E1,2.533761095E0,1.039655291E1,-3.295256853E-1,1.070592569E1
8.167512771E1,2.221959782E0,1.073115749E1,-9.830748260E-1,1.100278521E1
8.168509771E1,1.527054016E0,1.132265364E1,-3.740729316E0,1.202195638E1
8.169506671E1,3.456732099E-1,1.200513948E1,-8.422833456E0,1.466925313E1
8.170503671E1,-4.522454394E-1,1.184020707E1,-9.733214949E0,1.533396565E1
8.171500671E1,-8.098216800E-1,1.116075359E1,-9.515238935E0,1.468870328E1
8.172497671E1,-1.086771833E0,1.031487199E1,-9.521250458E0,1.407948392E1
8.173494671E1,-3.012090817E-1,9.346363746E0,-6.287202258E0,1.126828090E1
8.174491671E1,1.316161758E0,8.645929876E0,-1.124872144E0,8.817580311E0
8.175488671E1,2.109760192E0,8.237495431E0,1.546241215E0,8.642816725E0
8.176485671E1,2.232637382E0,8.066095414E0,2.609446285E0,8.766742543E0
8.177482671E1,2.352367601E0,7.969715758E0,3.193914081E0,8.902308114E0
8.178479671E1,2.636162213E0,7.974970651E0,3.322256956E0,9.032546672E0
8.179476571E1,2.958929687E0,8.062487682E0,3.229348208E0,9.175383499E0
8.180473571E1,3.337921354E0,8.191799440E0,2.623812894E0,9.226683648E0
8.181470571E1,3.691398697E0,8.224233946E0,2.412653564E0,9.331952933E0
8.182467571E1,4.065077585E0,8.158806526E0,2.251485590E0,9.389364572E0
8.183464571E1,4.189648713E0,7.504820598E0,1.738808884E0,8.769204348E0
8.184461571E1,3.941888153E0,5.930541984E0,1.848425320E0,7.357070517E0
8.185458571E1,3.759047474E0,2.823143891E0,6.449936409E-1,4.745165554E0
8.186455571E1,2.589300873E0,-5.514678651E0,-8.304559486E0,1.029960523E1
8.187452571E1,-3.329018384E0,-1.958087511E1,-2.379203748E1,3.099280693E1
