"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.657220729E1,8.479621176E-1,-5.718313783E-1,4.589397705E-1,1.121006954E0
8.658217729E1,7.401861656E-1,-1.258328410E0,-3.763665605E-1,1.507619891E0
8.659214729E1,6.323110302E-1,-1.893863449E0,-1.740739489E0,2.648907316E0
8.660211729E1,2.376501399E-1,-2.477938896E0,-3.830043197E0,4.567919620E0
8.661208729E1,-7.438968452E-2,-2.756578603E0,-4.702375267E0,5.451292743E0
8.662205729E1,2.565229055E-1,-2.528433697E0,-2.217486223E0,3.372836508E0
8.663202729E1,7.250214118E-1,-2.279841077E0,5.496652416E-1,2.454681907E0
8.664199729E1,7.640049447E-1,-2.180179964E0,1.148334536E0,2.579837289E0
8.665196729E1,5.883347060E-1,-2.097917241E0,1.354883920E0,2.565756207E0
8.666193729E1,2.701395359E-1,-1.888475824E0,1.650778760E0,2.522773637E0
8.667190729E1,-9.205235057E-2,-1.633855895E0,1.858594652E0,2.476354740E0
8.668187729E1,-5.160064025E-1,-1.317460132E0,1.973257381E0,2.428108008E0
8.669184729E1,-8.604918967E-1,-8.291544753E-1,2.039927480E0,2.364158957E0
8.670181729E1,-1.036087583E0,-3.533677071E-1,2.095589319E0,2.364284418E0
8.671178729E1,-9.730873431E-1,-1.675437784E-1,2.069354324E0,2.292857870E0
8.672175729E1,-7.482214824E-1,-2.896055746E-1,1.965916933E0,2.123331383E0
8.673172729E1,-5.506865309E-1,-4.555957478E-1,1.849557488E0,1.982847962E0
8.674169729E1,-5.185309379E-1,-3.875195396E-1,1.704820043E0,1.823583589E0
8.675166729E1,-6.271510816E-1,5.442588329E-2,1.654152896E0,1.769887697E0
8.676163729E1,-8.844720590E-1,6.480872566E-1,1.656038038E0,1.986144481E0
8.677160729E1,-1.170890024E0,1.382570633E0,1.723430561E0,2.500539522E0
8.678157729E1,-1.398686144E0,2.106257710E0,1.869511549E0,3.144474185E0
8.679154729E1,-1.540910017E0,2.449037864E0,1.985231602E0,3.509036142E0
8.680151729E1,-1.603095447E0,2.286412178E0,2.058836352E0,3.469351926E0
8.681148729E1,-1.598845106E0,1.777364693E0,2.080799518E0,3.169393879E0
8.682145729E1,-1.575584882E0,1.287289084E0,2.134350804E0,2.948734349E0
8.683142729E1,-1.573165597E0,1.022824783E0,2.244998689E0,2.925925434E0
8.684139729E1,-1.594957000E0,8.215858394E-1,2.400459927E0,2.996848175E0
8.685136729E1,-1.708585065E0,5.858582640E-1,2.536316328E0,3.113742659E0
8.686133729E1,-1.825001521E0,4.121795869E-1,2.663937657E0,3.255316636E0
8.687130729E1,-1.923947373E0,5.011414647E-1,2.785570267E0,3.422297178E0
8.688127729E1,-1.941679639E0,8.892726231E-1,2.759617985E0,3.489472316E0
8.689124729E1,-1.782385990E0,1.360757595E0,2.434129364E0,3.309614299E0
8.690121729E1,-1.522601215E0,1.579150515E0,1.993465505E0,2.964107880E0
8.691118729E1,-1.288535418E0,1.475269466E0,1.630506610E0,2.548586927E0
8.692115729E1,-1.038020307E0,1.223846210E0,1.396073169E0,2.127041607E0
8.693112729E1,-8.259845535E-1,9.847594088E-1,1.240476422E0,1.786276387E0
8.694109729E1,-6.689333113E-1,6.625579458E-1,1.157646811E0,1.492179931E0
8.695106729E1,-5.435119242E-1,3.693428850E-1,1.102782387E0,1.283724414E0
8.696103729E1,-4.260522157E-1,1.591021532E-1,1.031228986E0,1.127061315E0
8.697100729E1,-3.140235837E-1,3.827996671E-2,9.804106884E-1,1.030185073E0
8.698097729E1,-1.792405121E-1,1.820296705E-1,9.078014262E-1,9.430617114E-1
8.699094729E1,8.229389582E-3,5.322527450E-1,8.384965718E-1,9.931954532E-1
8.700091729E1,1.949969493E-1,6.041278893E-1,7.524162018E-1,9.844411905E-1
8.701088729E1,4.255373683E-1,2.244529742E-1,6.548086309E-1,8.125487878E-1
8.702085729E1,6.647545986E-1,-4.810328901E-1,5.860406971E-1,1.008332790E0
8.703082704E1,9.151358812E-1,-1.171424752E0,4.985720520E-1,1.567891489E0
8.704079704E1,1.146001204E0,-1.705239288E0,3.808198730E-1,2.089541473E0
8.705076704E1,1.330601165E0,-2.031004629E0,2.517637105E-1,2.441078497E0
8.706073704E1,1.458820956E0,-2.448904547E0,9.432852544E-2,2.852050128E0
8.707070704E1,1.557874836E0,-2.832320511E0,-5.729094587E-2,3.233001041E0
8.708067704E1,1.612391643E0,-2.736250758E0,-1.972943020E-1,3.182106230E0
8.709064704E1,1.640075140E0,-2.673418917E0,-3.006778622E-1,3.150781228E0
8.710061704E1,1.728498343E0,-3.097104070E0,-3.981111860E-1,3.569068878E0
8.711058704E1,1.883828165E0,-3.677993955E0,-4.256398773E-1,4.154228857E0
8.712055704E1,2.082612301E0,-4.064430590E0,-4.439802539E-1,4.588462540E0
8.713052704E1,2.235224337E0,-4.043074220E0,-4.716983950E-1,4.643832077E0
8.714049704E1,2.249215847E0,-3.193945071E0,-4.552419913E-1,3.932874561E0
8.715046704E1,2.090004497E0,-1.343203084E0,-3.519755216E-1,2.509223005E0
8.716043704E1,1.858840966E0,5.192374277E-1,-1.491920728E-2,1.930056949E0
8.717040704E1,1.618446289E0,1.996170427E0,-6.040875435E-2,2.570547409E0
8.718037704E1,1.412164999E0,3.030953350E0,-1.946165623E0,3.868907963E0
8.719034704E1,1.147485374E-1,2.655397798E0,-8.632903449E0,9.032791742E0
8.720031704E1,-1.327882209E-1,1.656904449E0,-9.329703859E0,9.476620662E0
8.721028704E1,5.273718549E-1,1.513016167E0,-6.122104955E0,6.328310049E0
8.722025704E1,8.190357225E-1,1.114333708E0,-3.600330652E0,3.856804368E0
8.723022704E1,1.097373859E0,5.225422740E-1,-1.935641220E0,2.285604241E0
8.724019704E1,1.165021905E0,-2.060032547E-1,-1.096692146E0,1.613210167E0
8.725016704E1,1.124521969E0,-7.894331700E-1,-7.378239635E-1,1.559531529E0
8.726013704E1,9.571610626E-1,-9.758903521E-1,-5.984671267E-1,1.492207151E0
8.727010704E1,6.058459474E-1,-8.035126805E-1,-6.597553754E-1,1.203311720E0
8.728007704E1,2.196545298E-1,-3.907015944E-1,-8.245812949E-1,9.385255245E-1
8.729004704E1,-2.031886974E-1,-7.614302695E-2,-1.025986299E0,1.048680739E0
8.730001704E1,-6.112392730E-1,3.002194405E-2,-1.109792175E0,1.267341090E0
8.730998704E1,-8.837012498E-1,5.010596037E-2,-9.957598487E-1,1.332282321E0
8.731995704E1,-1.083059729E0,-8.765151680E-2,-7.255551895E-1,1.306572423E0
8.732992704E1,-1.228679372E0,-1.400425690E-1,-3.738206097E-1,1.291900448E0
8.733989704E1,-1.403199756E0,-1.443882197E-1,-1.796591362E-1,1.422003839E0
8.734986704E1,-1.485471103E0,2.046876311E-2,-1.952151418E-2,1.485740374E0
8.735983704E1,-1.655631949E0,1.828085196E-1,2.866399399E-1,1.690177080E0
8.736980704E1,-1.942587566E0,2.598701441E-1,6.144558994E-1,2.053955938E0
8.737977704E1,-2.195161116E0,3.831335431E-1,9.880379426E-1,2.437568996E0
8.738974704E1,-2.347153347E0,5.755572242E-1,1.300596178E0,2.744438990E0
8.739971704E1,-2.397905425E0,7.701969999E-1,1.570880213E0,2.968302290E0
8.740968704E1,-2.367462627E0,1.119588016E0,1.679066566E0,3.110887518E0
8.741965704E1,-2.219215391E0,1.650944383E0,1.615787998E0,3.203327202E0
8.742962704E1,-2.110275332E0,2.178707635E0,1.511541645E0,3.388921227E0
8.743959704E1,-2.183091439E0,2.423037634E0,1.414550225E0,3.554989725E0
8.744956704E1,-2.317491591E0,2.421828430E0,1.339621810E0,3.609793182E0
8.745953704E1,-2.496073743E0,2.169959616E0,1.305604025E0,3.555799592E0
8.746950704E1,-2.631815393E0,1.713013746E0,1.218434612E0,3.368300946E0
8.747947704E1,-2.635637133E0,1.189763959E0,1.130853846E0,3.104988212E0
8.748944704E1,-2.376681055E0,8.153562158E-1,9.710459340E-1,2.693761088E0
8.749941704E1,-2.091117222E0,6.465178639E-1,8.109118934E-1,2.334166807E0
8.750938704E1,-1.896951655E0,6.179179627E-1,5.758792596E-1,2.076507913E0
8.751935704E1,-1.530190609E0,6.903649646E-1,2.933523242E-1,1.704154532E0
8.752932704E1,-1.089263478E0,6.619293702E-1,-2.145803891E-2,1.274796401E0
8.753929704E1,-6.529370103E-1,5.760893208E-1,-3.980585611E-1,9.574216746E-1
8.754926704E1,-3.150882155E-1,5.061373258E-1,-9.895512021E-1,1.155277957E0
8.755923704E1,-6.284929080E-2,5.677324802E-1,-1.842125530E0,1.928651516E0
8.756920704E1,1.918639928E-1,7.483342606E-1,-3.087949669E0,3.183119400E0
8.757917704E1,5.173166174E-1,9.511800188E-1,-4.547558538E0,4.674681654E0
8.758914704E1,7.892269094E-1,9.754412860E-1,-5.716737374E0,5.852815649E0
8.759911704E1,9.650963189E-1,7.163225091E-1,-5.820751154E0,5.943540430E0
8.760908704E1,1.064779798E0,1.511668968E-1,-4.914132181E0,5.030437610E0
8.761905704E1,1.132426382E0,-5.066565585E-1,-3.595154697E0,3.803186515E0
8.762902704E1,1.303018387E0,-1.058774049E0,-2.516867319E0,3.025471948E0
8.763899704E1,1.531847125E0,-1.381138065E0,-1.986403384E0,2.863546118E0
8.764896704E1,1.785638942E0,-1.331965320E0,-1.777338381E0,2.849836796E0
8.765893704E1,2.113211073E0,-1.375465681E0,-2.146765320E0,3.311520529E0
8.766890704E1,2.477020884E0,-1.690407826E0,-3.001523144E0,4.242906110E0
8.767887704E1,2.661055564E0,-1.915412777E0,-3.302970500E0,4.653991507E0
8.768884704E1,2.217003682E0,-1.968258743E0,-2.504091153E0,3.880672662E0
8.769881704E1,1.299297950E0,-2.116175172E0,-1.336644116E0,2.820104611E0
8.770878704E1,3.880530249E-1,-2.287660559E0,-1.320440166E-1,2.324093717E0
8.771875704E1,-8.991501052E-2,-2.453538465E0,1.180064013E0,2.724057045E0
8.772872704E1,-5.457330622E-2,-2.491761129E0,1.751671589E0,3.046342911E0
8.773869704E1,1.880071694E-1,-2.274171032E0,1.471474038E0,2.715223089E0
8.774866704E1,4.167719901E-1,-2.000777448E0,9.271846537E-1,2.244210478E0
8.775863704E1,5.401020839E-1,-1.658952729E0,4.476007037E-1,1.801160961E0
8.776860704E1,5.513649541E-1,-1.235978013E0,2.870431785E-1,1.383487892E0
8.777857704E1,4.043905475E-1,-7.904564327E-1,2.854786829E-1,9.326581181E-1
8.778854704E1,2.532425810E-1,-4.325980639E-1,6.276065066E-2,5.051849058E-1
8.779851704E1,1.156059585E-1,-3.758590221E-2,-2.469489670E-1,2.752475794E-1
8.780848704E1,-1.666112937E-2,2.580551684E-1,-4.591771674E-1,5.269855162E-1
8.781845704E1,-1.588025565E-1,2.601087105E-1,-5.351067710E-1,6.158035804E-1
8.782842704E1,-3.181087044E-1,6.657990575E-2,-5.053819386E-1,6.008634916E-1
8.783839704E1,-5.116093694E-1,-1.779664403E-1,-4.097787201E-1,6.792163133E-1
8.784836704E1,-7.243220848E-1,-4.484375864E-1,-2.159925648E-1,8.788580884E-1
8.785833804E1,-8.878047527E-1,-7.381665373E-1,4.546217479E-2,1.155488609E0
8.786830704E1,-9.667643834E-1,-7.937191790E-1,3.802000681E-1,1.307354428E0
8.787827704E1,-9.145706016E-1,-5.375585085E-1,7.195585044E-1,1.281863088E0
8.788824704E1,-7.887872719E-1,-2.628685963E-1,1.006789963E0,1.305722516E0
8.789821804E1,-6.222320384E-1,-1.283194864E-1,1.279754508E0,1.428779270E0
8.790818704E1,-4.504686899E-1,-9.052659273E-3,1.468270934E0,1.535846192E0
8.791815704E1,-2.960758111E-1,2.500117385E-1,1.640066661E0,1.685225625E0
8.792812704E1,-2.447059751E-1,6.361437339E-1,1.746644007E0,1.874920039E0
8.793809704E1,-3.023813388E-1,1.098144522E0,1.806607350E0,2.135693325E0
8.794806804E1,-4.392501123E-1,1.567116945E0,1.849747961E0,2.463810808E0
8.795803804E1,-6.205206314E-1,1.817584766E0,1.808560174E0,2.638095930E0
8.796800804E1,-7.898465681E-1,1.892774112E0,1.778583838E0,2.714739750E0
8.797797704E1,-9.123105796E-1,1.915504578E0,1.708652308E0,2.724144103E0
8.798794804E1,-9.806109555E-1,2.012478896E0,1.625020752E0,2.766290223E0
8.799791804E1,-9.675484219E-1,2.087291096E0,1.516643779E0,2.755565717E0
8.800788804E1,-9.481941381E-1,2.110767667E0,1.386421463E0,2.697513066E0
8.801785804E1,-8.732516176E-1,2.019651675E0,1.238578269E0,2.525002457E0
8.802782804E1,-8.245630954E-1,1.833007967E0,1.124683864E0,2.303201315E0
8.803779821E1,-7.722585820E-1,1.598546898E0,1.051784361E0,2.063488756E0
8.804776821E1,-7.476393190E-1,1.321636798E0,9.929602019E-1,1.814292794E0
8.805773821E1,-7.261687817E-1,1.017211456E0,9.952697790E-1,1.597686508E0
8.806770821E1,-6.884798954E-1,7.320357317E-1,1.037260827E0,1.444226749E0
8.807767821E1,-6.126676746E-1,5.346272993E-1,1.096047783E0,1.364737620E0
8.808764821E1,-4.856781375E-1,4.836559510E-1,1.182177343E0,1.366510008E0
8.809761821E1,-2.825989109E-1,5.846379501E-1,1.283397470E0,1.438322892E0
8.810758821E1,-6.221226406E-2,7.876573706E-1,1.329895406E0,1.546898927E0
8.811755821E1,1.593481748E-1,9.251026064E-1,1.385354931E0,1.673444041E0
8.812752821E1,3.576492212E-1,1.024054452E0,1.474546458E0,1.830543019E0
8.813749821E1,5.127599918E-1,1.102819955E0,1.536460285E0,1.959552212E0
8.814746821E1,6.617356811E-1,1.184089821E0,1.615901581E0,2.109763194E0
8.815743821E1,7.586699452E-1,1.115386791E0,1.651301647E0,2.132244102E0
8.816740821E1,8.371723967E-1,7.752104026E-1,1.662314293E0,2.016208719E0
8.817737821E1,9.475738216E-1,2.391569674E-1,1.643836946E0,1.912404797E0
8.818734821E1,1.002857930E0,-4.338429362E-1,1.602728827E0,1.939763752E0
8.819731821E1,1.070363231E0,-1.030370030E0,1.492490101E0,2.105912283E0
8.820728821E1,1.162161227E0,-1.593730547E0,1.326679291E0,2.377114578E0
8.821725821E1,1.277869951E0,-2.011545680E0,1.105298005E0,2.626966181E0
8.822722821E1,1.388673372E0,-2.178130515E0,8.161731450E-1,2.709022864E0
8.823719821E1,1.450106120E0,-2.076181387E0,5.089042282E-1,2.583083511E0
8.824716821E1,1.521613328E0,-2.009993244E0,2.230420411E-1,2.530835379E0
8.825713821E1,1.570957250E0,-2.076004216E0,-1.321580373E-2,2.603435201E0
8.826710821E1,1.643648227E0,-2.137823904E0,-2.069469953E-1,2.704569762E0
8.827707821E1,1.759273408E0,-1.955921118E0,-3.927949341E-1,2.659879359E0
8.828704821E1,1.839158068E0,-1.508257118E0,-5.911312830E-1,2.450872932E0
8.829701821E1,1.914173752E0,-9.072902334E-1,-6.312139463E-1,2.210354670E0
8.830698821E1,1.994771773E0,-1.666982710E-1,-6.411670768E-1,2.101903413E0
8.831695821E1,2.173405965E0,3.898274356E-1,-8.410751939E-1,2.362851328E0
8.832692821E1,2.436893197E0,4.502291733E-1,-2.458461821E0,3.490729048E0
8.833689821E1,2.752673832E0,7.155495071E-1,-9.591687772E0,1.000448393E1
8.834686821E1,1.759467097E0,9.593076485E-1,-1.571296067E1,1.584023764E1
8.835683821E1,2.883219646E-1,-8.207502723E-2,-8.812348065E0,8.817445452E0
8.836680821E1,4.673997413E-1,-4.941189587E-1,-2.956589631E0,3.033815800E0
8.837677821E1,3.162136218E-1,-9.010594404E-1,-7.497006087E-1,1.214063496E0
8.838674821E1,1.034026367E-1,-1.474329818E0,2.645503286E-1,1.501441772E0
8.839671821E1,9.943727430E-2,-1.897487553E0,6.582912326E-1,2.010893864E0
8.840668821E1,6.325059252E-2,-2.239999904E0,7.074592996E-1,2.349914651E0
8.841665821E1,9.500756990E-3,-2.325055257E0,5.352155292E-1,2.385880943E0
8.842662821E1,-2.218640098E-1,-2.257106518E0,9.092427649E-2,2.269806313E0
8.843659821E1,-6.129997599E-1,-2.195965692E0,-6.807468796E-1,2.379380243E0
8.844656821E1,-1.200008793E0,-2.191301953E0,-1.852752260E0,3.110388447E0
8.845653821E1,-2.007501746E0,-2.198689910E0,-3.259418099E0,4.414533602E0
8.846650821E1,-2.560633729E0,-2.138222684E0,-3.479720135E0,4.820507603E0
8.847647821E1,-2.925444144E0,-1.953784545E0,-2.305340785E0,4.205959299E0
8.848644821E1,-3.050968369E0,-1.432842654E0,-5.244216422E-1,3.411226190E0
8.849641821E1,-3.020686809E0,-6.537222183E-1,6.076145109E-1,3.149777283E0
8.850638821E1,-2.958789353E0,2.183192450E-1,1.387660049E0,3.275316495E0
8.851635821E1,-2.895211408E0,1.049013877E0,1.884658177E0,3.610348412E0
8.852632821E1,-2.888908694E0,1.629859323E0,2.111836538E0,3.932186214E0
8.853629821E1,-2.867690611E0,2.003204042E0,2.222007291E0,4.144127444E0
8.854626821E1,-2.723107386E0,2.338278151E0,2.057192992E0,4.137016021E0
8.855623821E1,-2.509949479E0,2.583271224E0,1.702160729E0,3.983778075E0
8.856620821E1,-2.371749952E0,2.626821871E0,1.347458103E0,3.786955811E0
8.857617821E1,-2.425533811E0,2.544259771E0,9.949376571E-1,3.653268809E0
8.858614821E1,-2.613368889E0,2.361055394E0,7.154606295E-1,3.593906432E0
8.859611821E1,-2.813749461E0,2.187650367E0,5.991163869E-1,3.614130685E0
8.860608821E1,-2.915318813E0,1.982351117E0,5.876055582E-1,3.574084502E0
8.861605821E1,-2.930327739E0,1.739557182E0,6.760328543E-1,3.474176199E0
8.862602821E1,-2.801626429E0,1.534388909E0,7.739142211E-1,3.286700959E0
8.863599821E1,-2.500010381E0,1.449260466E0,8.290803619E-1,3.006290414E0
8.864596821E1,-2.115180269E0,1.387116843E0,8.541752958E-1,2.669774549E0
8.865593821E1,-1.841132965E0,1.229879367E0,8.748792632E-1,2.380711570E0
8.866590821E1,-1.557376068E0,1.056757345E0,8.586684425E-1,2.068687458E0
8.867587821E1,-1.266258696E0,7.229327863E-1,8.304755075E-1,1.678014442E0
8.868584821E1,-9.459284882E-1,2.435833097E-1,6.775987387E-1,1.188803425E0
8.869581821E1,-6.218209791E-1,-9.107681572E-2,3.612374747E-1,7.248784930E-1
8.870578821E1,-2.989953990E-1,-2.040005833E-1,-1.345584655E-1,3.861611933E-1
8.871575821E1,-2.853499711E-2,-1.849345672E-1,-8.253742504E-1,8.463200892E-1
8.872572821E1,2.701890910E-1,-2.529154658E-1,-1.996131835E0,2.030150408E0
8.873569821E1,6.312281989E-1,-5.278632402E-1,-3.890671806E0,3.976734306E0
8.874566821E1,9.745566022E-1,-8.004341215E-1,-5.684558977E0,5.822771343E0
8.875563821E1,1.185615360E0,-8.752983624E-1,-5.908309700E0,6.089331205E0
8.876560821E1,1.160644313E0,-7.225872159E-1,-4.735866948E0,4.929265996E0
8.877557821E1,1.197166534E0,-4.456841326E-1,-3.343173616E0,3.578917697E0
8.878554821E1,1.322928887E0,-2.966888916E-1,-2.329875702E0,2.695642024E0
8.879551821E1,1.557702489E0,-4.748482901E-1,-1.857455760E0,2.470234775E0
8.880548821E1,1.962393401E0,-8.888276500E-1,-1.671622037E0,2.726778811E0
8.881545821E1,2.521660574E0,-1.377126875E0,-1.893743727E0,3.441150358E0
8.882542821E1,3.041946408E0,-2.069322603E0,-2.021673642E0,4.197939768E0
8.883539821E1,3.098518512E0,-2.440069404E0,-9.714203019E-1,4.061823860E0
8.884536821E1,2.775048203E0,-1.813397575E0,4.182406645E-1,3.341291449E0
8.885533821E1,2.376171032E0,-9.966327649E-1,6.732169814E-1,2.663209857E0
8.886530821E1,2.132294338E0,-8.800392848E-1,2.345612021E-1,2.318656344E0
8.887527821E1,1.763526234E0,-1.451442647E0,-4.749319053E-1,2.332867517E0
8.888524821E1,1.423561222E0,-2.112401964E0,-1.189203357E0,2.811222730E0
8.889521821E1,1.184272839E0,-2.432381485E0,-1.184081196E0,2.953139029E0
8.890518821E1,1.165829259E0,-2.412804422E0,-5.821968837E-1,2.742213750E0
8.891515821E1,1.114116045E0,-2.280277864E0,1.006222491E-1,2.539891048E0
8.892512821E1,8.954956685E-1,-1.928523989E0,4.111175863E-1,2.165671937E0
8.893509821E1,6.328632266E-1,-1.351932392E0,5.038158350E-1,1.575457855E0
8.894506821E1,3.436569437E-1,-6.154586238E-1,5.579470186E-1,8.989962670E-1
8.895503821E1,2.863235325E-3,2.222643614E-2,6.438766766E-1,6.442665498E-1
8.896500821E1,-3.719941588E-1,2.718300390E-1,7.840788746E-1,9.094233920E-1
8.897497821E1,-7.276678616E-1,3.739072216E-1,7.965356366E-1,1.141830175E0
8.898494821E1,-1.055021014E0,3.859834760E-1,7.727551568E-1,1.363525987E0
8.899491821E1,-1.322476166E0,1.336860609E-1,7.729294038E-1,1.537606919E0
8.900488821E1,-1.470910951E0,-2.882221234E-1,7.946389461E-1,1.696497001E0
8.901485821E1,-1.461835927E0,-7.477705890E-1,8.302296321E-1,1.839947383E0
8.902482821E1,-1.358293286E0,-9.884606963E-1,8.678354149E-1,1.890807633E0
8.903479771E1,-1.248052367E0,-1.009852735E0,9.271101017E-1,1.853906793E0
8.904476771E1,-1.170090417E0,-8.373622119E-1,9.603550310E-1,1.729904288E0
8.905473771E1,-1.132726344E0,-5.009572774E-1,9.487705274E-1,1.560189949E0
8.906470771E1,-1.126317284E0,-1.337340081E-1,8.873336864E-1,1.440082109E0
8.907467771E1,-1.135672683E0,3.070133203E-1,8.573247524E-1,1.455683809E0
8.908464771E1,-1.133633759E0,7.932268435E-1,8.388497436E-1,1.618024479E0
8.909461771E1,-1.152647661E0,1.205779483E0,8.558439450E-1,1.874825232E0
8.910458771E1,-1.174981906E0,1.530680605E0,8.193750072E-1,2.096411457E0
8.911455771E1,-1.176031188E0,1.982609564E0,7.983566058E-1,2.439500627E0
8.912452771E1,-1.138323956E0,2.457337986E0,7.855430174E-1,2.819817235E0
8.913449771E1,-1.101951425E0,2.797123196E0,8.067169547E-1,3.112713826E0
8.914446771E1,-1.085582364E0,2.853983275E0,8.558266226E-1,3.171143140E0
8.915443771E1,-1.049203911E0,2.634541950E0,8.925973499E-1,2.972939650E0
8.916440771E1,-1.019976385E0,2.280417613E0,8.846894293E-1,2.650156920E0
8.917437771E1,-9.826052946E-1,1.853897730E0,8.966787064E-1,2.281771824E0
8.918434771E1,-9.448770858E-1,1.328778588E0,8.986316764E-1,1.861715373E0
8.919431771E1,-8.690470310E-1,8.577526224E-1,9.232684080E-1,1.530819015E0
8.920428771E1,-8.288290778E-1,5.302939278E-1,9.484430833E-1,1.366643177E0
8.921425771E1,-7.827386928E-1,3.252449387E-1,1.009945267E0,1.318504294E0
8.922422771E1,-7.636332080E-1,1.856660539E-1,1.104294769E0,1.355387213E0
8.923419771E1,-7.374192631E-1,6.302362919E-2,1.198286276E0,1.408420799E0
8.924416771E1,-6.392722135E-1,1.130149841E-2,1.304242501E0,1.452530615E0
8.925413771E1,-5.056910370E-1,1.982258731E-1,1.397740795E0,1.499565354E0
8.926410771E1,-2.937905182E-1,4.143518275E-1,1.493560141E0,1.577568446E0
8.927407771E1,-1.029905268E-1,5.191198987E-1,1.588969013E0,1.674788059E0
8.928404771E1,5.020542699E-2,6.653137386E-1,1.670390321E0,1.798712534E0
8.929401771E1,1.904383138E-1,7.741152191E-1,1.717033707E0,1.893073130E0
8.930398771E1,2.866371625E-1,5.741731882E-1,1.719362214E0,1.835222640E0
8.931395771E1,3.714043940E-1,1.050463986E-1,1.661153036E0,1.705404755E0
8.932392771E1,5.024790884E-1,-4.218450344E-1,1.533963232E0,1.668376955E0
8.933389771E1,6.458623910E-1,-9.057635254E-1,1.367855822E0,1.763115238E0
8.934386771E1,8.121159813E-1,-1.310824127E0,1.217827817E0,1.964916500E0
8.935383771E1,9.638551743E-1,-1.714058059E0,1.055852780E0,2.232002894E0
8.936380771E1,1.119023028E0,-1.893809069E0,9.712706132E-1,2.404598082E0
8.937377771E1,1.239634423E0,-1.702644294E0,8.895497811E-1,2.286261120E0
8.938374771E1,1.358078254E0,-1.352055184E0,8.309488396E-1,2.088756984E0
8.939371771E1,1.508330793E0,-1.091297432E0,7.805413091E-1,2.018721526E0
8.940368771E1,1.722985003E0,-1.254593208E0,7.677663124E-1,2.265424143E0
8.941365771E1,1.989709253E0,-1.756216484E0,7.728333633E-1,2.764147365E0
8.942362771E1,2.277482311E0,-2.079755205E0,7.959370279E-1,3.185250875E0
8.943359771E1,2.517936190E0,-1.957042029E0,8.692623547E-1,3.305394561E0
8.944356771E1,2.678746023E0,-1.727003794E0,9.529851273E-1,3.326620359E0
8.945353771E1,2.827651801E0,-1.647806767E0,1.036693867E0,3.433018500E0
8.946350771E1,2.955291257E0,-1.443046045E0,1.052189061E0,3.453003058E0
8.947347771E1,3.042633163E0,-1.013603724E0,8.035629666E-1,3.306164321E0
8.948344771E1,3.104795790E0,-8.312062633E-1,3.500050465E-1,3.233135364E0
8.949341771E1,3.293796219E0,-1.053102250E0,-7.026832938E-2,3.458765028E0
8.950338771E1,3.348365943E0,-9.835917199E-1,-3.454733813E-1,3.506901627E0
8.951335771E1,3.129855494E0,-2.599227691E-1,-7.335601008E-1,3.225161342E0
8.952332771E1,2.637142499E0,4.748102832E-1,-1.238398175E0,2.951879978E0
8.953329771E1,2.196112165E0,8.627894139E-1,-1.780947282E0,2.956194756E0
8.954326771E1,1.787732099E0,8.687108892E-1,-2.247688554E0,3.000458049E0
8.955323771E1,1.334438546E0,6.114000714E-1,-2.603255253E0,2.988557209E0
8.956320771E1,9.357289707E-1,2.567693657E-1,-3.040608273E0,3.191679477E0
8.957317771E1,5.222874816E-1,-2.274409014E-1,-3.673564689E0,3.717471063E0
8.958314771E1,2.739913892E-2,-6.972149777E-1,-4.568513497E0,4.621490561E0
8.959311771E1,-4.705340682E-1,-1.024852597E0,-5.602911966E0,5.715273191E0
8.960308771E1,-8.421891616E-1,-1.129831753E0,-6.039238214E0,6.201467615E0
8.961305771E1,-1.053628646E0,-8.642167193E-1,-5.741381049E0,5.900886392E0
8.962302771E1,-1.071574408E0,-1.915308112E-1,-4.960073755E0,5.078118492E0
8.963299771E1,-9.697852743E-1,4.705733907E-1,-3.790201439E0,3.940501204E0
8.964296771E1,-9.033630972E-1,9.153424340E-1,-2.773432617E0,3.057097502E0
8.965293771E1,-7.995200555E-1,1.330766056E0,-1.694763855E0,2.298346175E0
8.966290771E1,-6.674464374E-1,1.776557193E0,-6.344170511E-1,2.001031034E0
8.967287771E1,-5.906838980E-1,2.124772918E0,2.205699845E-1,2.216352530E0
8.968284771E1,-5.350709203E-1,2.287567588E0,8.567562568E-1,2.500659442E0
8.969281771E1,-5.501702218E-1,2.360649598E0,1.244629114E0,2.724785391E0
8.970278771E1,-6.710858175E-1,2.218445313E0,1.427628253E0,2.722127515E0
8.971275771E1,-8.533423600E-1,1.881454487E0,1.562243729E0,2.590109967E0
8.972272771E1,-1.076642336E0,1.160771125E0,1.593064549E0,2.245974840E0
8.973269771E1,-1.330621045E0,2.489212328E-1,1.580217193E0,2.080769214E0
8.974266771E1,-1.414066367E0,-2.806587499E-1,1.578889583E0,2.138047085E0
8.975263771E1,-1.407935708E0,-3.766752934E-1,1.368930248E0,1.999534260E0
8.976260771E1,-1.367816938E0,-1.899988407E-1,1.140119198E0,1.790780422E0
8.977257771E1,-1.280167468E0,2.556642419E-1,9.609301047E-1,1.620981066E0
8.978254771E1,-1.245379166E0,7.523694241E-1,7.889940441E-1,1.655155769E0
8.979251771E1,-1.269588832E0,1.192878771E0,6.697261937E-1,1.866373151E0
